snp	chromosome	basepair	gene	phewas_code	phewas_string	cases	odds_ratio	p
rs2872507	17	38040763.0	*IKZF3	426.8	Other cardiac conduction disorders	52	0.6843	0.06769
rs2872507	17	38040763.0	*IKZF3	495.0	Asthma	1390	0.9253	0.06872
rs2872507	17	38040763.0	*IKZF3	420.0	Carditis	362	1.147	0.06959
rs2872507	17	38040763.0	*IKZF3	246.7	Abnormal results of function study of thyroid	290	0.8532	0.07106
rs2872507	17	38040763.0	*IKZF3	349.0	Other and unspecified disorders of the nervous system	84	0.7521	0.07226
rs2872507	17	38040763.0	*IKZF3	282.0	Hereditary hemolytic anemias	59	1.392	0.07364
rs2872507	17	38040763.0	*IKZF3	594.2	Calculus of lower urinary tract	63	0.7194	0.0758
rs2872507	17	38040763.0	*IKZF3	709.0	Diffuse diseases of connective tissue	288	0.857	0.0761
rs2872507	17	38040763.0	*IKZF3	594.1	Calculus of kidney	628	0.9015	0.07712000000000001
rs2872507	17	38040763.0	*IKZF3	280.2	Iron deficiency anemia secondary to blood loss (chronic)	192	1.2	0.07826
rs2872507	17	38040763.0	*IKZF3	202.22	Reticulosarcoma	62	0.7213	0.07832
rs2872507	17	38040763.0	*IKZF3	496.2	Chronic bronchitis	596	0.8945	0.07932
rs2872507	17	38040763.0	*IKZF3	681.5	Cellulitis and abscess of leg, except foot	748	0.9069	0.07939
rs2872507	17	38040763.0	*IKZF3	368.0	Visual disturbances	1645	0.9329999999999999	0.0816
rs2872507	17	38040763.0	*IKZF3	803.1	Fracture of humerus	331	0.867	0.0816
rs2872507	17	38040763.0	*IKZF3	475.9	Postnasal drip	47	0.6894	0.08175
rs2872507	17	38040763.0	*IKZF3	681.7	Cellulitis and abscess of trunk	229	0.8472	0.08348
rs2872507	17	38040763.0	*IKZF3	702.1	Actinic keratosis	2505	0.9379	0.08373
rs2872507	17	38040763.0	*IKZF3	287.3	Thrombocytopenia	611	0.8997	0.08495
rs2872507	17	38040763.0	*IKZF3	681.2	Cellulitis and abscess of face/neck	162	0.8226	0.08564
rs2872507	17	38040763.0	*IKZF3	175.0	Acquired absence of breast	229	1.19	0.08585
rs2872507	17	38040763.0	*IKZF3	707.1	Decubitus ulcer	385	0.8793	0.08781
rs2872507	17	38040763.0	*IKZF3	260.0	Protein-calorie malnutrition	690	0.9081	0.08889
rs2872507	17	38040763.0	*IKZF3	279.11	Deficiency of humoral immunity	29	1.57	0.08983
rs2872507	17	38040763.0	*IKZF3	350.2	Abnormality of gait	1304	0.9275	0.09156
rs2872507	17	38040763.0	*IKZF3	731.1	Osteitis deformans [Paget's disease of bone]	27	0.6198	0.09221
rs2872507	17	38040763.0	*IKZF3	599.5	Frequency of urination and polyuria	1457	0.9295	0.09341
rs2872507	17	38040763.0	*IKZF3	288.11	Neutropenia	366	0.8798	0.0935
rs2872507	17	38040763.0	*IKZF3	740.3	Osteoarthrosis involving more than one site, but not specified as generalized	689	0.8888	0.09373
rs2872507	17	38040763.0	*IKZF3	619.0	Noninflammatory female genital disorders	571	0.8983	0.09461
rs2872507	17	38040763.0	*IKZF3	414.2	ASCVD	166	0.8236	0.0948
rs2872507	17	38040763.0	*IKZF3	345.1	Epilepsy	170	1.2	0.09498999999999999
rs2872507	17	38040763.0	*IKZF3	189.1	Cancer of kidney and renal pelvis	174	1.2	0.09548
rs2872507	17	38040763.0	*IKZF3	594.0	Urinary calculus	828	0.9177	0.09587999999999999
rs2872507	17	38040763.0	*IKZF3	290.0	Delirium dementia and amnestic and other cognitive disorders	1566	0.9278	0.09601
rs2872507	17	38040763.0	*IKZF3	743.13	Other specified osteoporosis	64	1.355	0.09613
rs2872507	17	38040763.0	*IKZF3	416.0	Cardiomegaly	840	0.9168	0.09622
rs2872507	17	38040763.0	*IKZF3	8.5	Bacterial enteritis	194	0.8420000000000001	0.09697
rs2872507	17	38040763.0	*IKZF3	275.0	Disorders of mineral metabolism	943	0.922	0.0972
rs2872507	17	38040763.0	*IKZF3	789.0	Nausea and vomiting	1851	0.9406	0.09795
rs2872507	17	38040763.0	*IKZF3	702.0	Degenerative skin conditions and other dermatoses	4203	0.9475	0.09877000000000001
rs2872507	17	38040763.0	*IKZF3	253.0	Disorders of the pituitary gland and its hypothalamic control	158	0.8268	0.09926
rs2872507	17	38040763.0	*IKZF3	649.1	Diabetes or abnormal glucose tolerance complicating pregnancy	29	1.584	0.09953
rs2872507	17	38040763.0	*IKZF3	520.0	Disorders of tooth development	199	1.19	0.1005
rs2872507	17	38040763.0	*IKZF3	624.0	Symptoms involving female genital tract	167	1.209	0.10099999999999999
rs2872507	17	38040763.0	*IKZF3	527.2	Sialoadenitis	103	0.7908	0.1013
rs2872507	17	38040763.0	*IKZF3	452.2	Deep vein thrombosis [DVT]	302	0.8685	0.10300000000000001
rs2872507	17	38040763.0	*IKZF3	694.2	Other dyschromia	310	0.8738	0.1034
rs2872507	17	38040763.0	*IKZF3	805.0	Fracture of vertebral column without mention of spinal cord injury	402	0.8863	0.1043
rs2872507	17	38040763.0	*IKZF3	318.0	Tobacco use disorder	1902	0.9429	0.1051
rs2872507	17	38040763.0	*IKZF3	596.1	Bladder neck obstruction	308	0.87	0.1053
rs2872507	17	38040763.0	*IKZF3	627.2	Symptomatic menopause	1847	0.9185	0.1063
rs2872507	17	38040763.0	*IKZF3	742.2	Pathological, developmental or recurrent dislocation	38	0.6809	0.1075
rs2872507	17	38040763.0	*IKZF3	289.9	Abnormality of red blood cells	33	0.6656	0.1098
rs2872507	17	38040763.0	*IKZF3	588.0	Disorders resulting from impaired renal function	238	0.8596	0.1099
rs2872507	17	38040763.0	*IKZF3	735.3	Hallux valgus (Bunion)	667	0.9066	0.1113
rs2872507	17	38040763.0	*IKZF3	360.0	Disorders of the globe	111	0.8018	0.1116
rs2872507	17	38040763.0	*IKZF3	270.3	Disorders of plasma protein metabolism	227	0.8586	0.11199999999999999
rs2872507	17	38040763.0	*IKZF3	290.1	Dementias	1170	0.9209999999999999	0.1131
rs2872507	17	38040763.0	*IKZF3	276.0	Disorders of fluid, electrolyte, and acid-base balance	3400	0.9526	0.1132
rs2872507	17	38040763.0	*IKZF3	446.9	Arteritis NOS	74	1.3019999999999998	0.1147
rs2872507	17	38040763.0	*IKZF3	244.2	Acquired hypothyroidism	45	1.403	0.1164
rs2872507	17	38040763.0	*IKZF3	362.4	Retinal vascular changes and abnomalities	496	0.8933	0.1168
rs2872507	17	38040763.0	*IKZF3	627.22	Need for Hormone replacement therapy (postmenopausal)	575	0.8689	0.1174
rs2872507	17	38040763.0	*IKZF3	743.0	Osteoporosis, osteopenia and pathological fracture	3276	0.9481	0.1182
rs2872507	17	38040763.0	*IKZF3	695.41	Lupus erythematosus	39	1.429	0.1183
rs2872507	17	38040763.0	*IKZF3	276.6	Fluid overload	275	0.8715	0.11900000000000001
rs2872507	17	38040763.0	*IKZF3	800.0	Fracture of lower limb	987	0.9247	0.1226
rs2872507	17	38040763.0	*IKZF3	735.0	Acquired foot deformities	1618	0.9381	0.1252
rs2872507	17	38040763.0	*IKZF3	379.9	Pain, swelling or discharge of eye	175	1.186	0.1256
rs2872507	17	38040763.0	*IKZF3	605.0	Erectile dysfunction [ED]	1098	0.9159	0.1264
rs2872507	17	38040763.0	*IKZF3	290.13	Senile dementia	495	0.8936	0.1285
rs2872507	17	38040763.0	*IKZF3	303.4	Somatoform disorder	188	0.8475	0.1287
rs2872507	17	38040763.0	*IKZF3	433.31	Transient cerebral ischemia	951	0.9267	0.13
rs2872507	17	38040763.0	*IKZF3	705.1	Dyshidrosis	68	0.7678	0.1304
rs2872507	17	38040763.0	*IKZF3	721.1	Spondylosis without myelopathy	2029	1.0590000000000002	0.1308
rs2872507	17	38040763.0	*IKZF3	726.2	Synoviopathy	238	0.8598	0.133
rs2872507	17	38040763.0	*IKZF3	520.2	Disturbances in tooth eruption	189	1.177	0.1332
rs2872507	17	38040763.0	*IKZF3	720.1	Spinal stenosis of lumbar region	1005	1.077	0.1346
rs2872507	17	38040763.0	*IKZF3	427.21	Atrial fibrillation	1950	0.9357	0.135
rs2872507	17	38040763.0	*IKZF3	288.0	Diseases of white blood cells	565	0.912	0.1353
rs2872507	17	38040763.0	*IKZF3	627.1	Postmenopausal bleeding	591	0.8982	0.1356
rs2872507	17	38040763.0	*IKZF3	535.2	Atrophic gastritis	103	1.235	0.1357
rs2872507	17	38040763.0	*IKZF3	214.0	Lipoma	475	0.9044	0.1363
rs2872507	17	38040763.0	*IKZF3	622.1	Polyp of corpus uteri	148	0.8371	0.1375
rs2872507	17	38040763.0	*IKZF3	588.2	Secondary hyperparathyroidism (of renal origin)	166	0.8454	0.1384
rs2872507	17	38040763.0	*IKZF3	724.9	Other unspecified back disorders	81	1.268	0.1393
rs2872507	17	38040763.0	*IKZF3	840.3	Joint/ligament sprain	228	0.8636	0.1401
rs2872507	17	38040763.0	*IKZF3	747.13	Congenital anomalies of great vessels	34	1.436	0.1406
rs2872507	17	38040763.0	*IKZF3	173.0	Neoplasm of uncertain behavior of skin	497	0.9042	0.1406
rs2872507	17	38040763.0	*IKZF3	70.4	Chronic hepatitis	46	1.361	0.1419
rs2872507	17	38040763.0	*IKZF3	430.1	Subarachnoid hemorrhage	36	0.7008	0.14400000000000002
rs2872507	17	38040763.0	*IKZF3	374.0	Other disorders of eyelids	1407	0.9302	0.1448
rs2872507	17	38040763.0	*IKZF3	385.0	Other disorders of middle ear and mastoid	110	0.8182	0.1454
rs2872507	17	38040763.0	*IKZF3	284.0	Aplastic anemia	172	0.8522	0.1479
rs2872507	17	38040763.0	*IKZF3	455.0	Hemorrhoids	2796	0.9447	0.1483
rs2872507	17	38040763.0	*IKZF3	743.11	Osteoporosis	1659	0.937	0.1486
rs2872507	17	38040763.0	*IKZF3	598.9	Other nonspecific findings on examination of urine	530	0.909	0.1487
rs2872507	17	38040763.0	*IKZF3	335.0	Multiple sclerosis	83	0.7944	0.1494
rs2872507	17	38040763.0	*IKZF3	609.0	Male infertility and abnormal spermatozoa	58	1.321	0.1503
rs2872507	17	38040763.0	*IKZF3	562.0	Diverticulosis and diverticulitis	2761	0.9469	0.152
rs2872507	17	38040763.0	*IKZF3	561.0	Symptoms involving digestive system	524	0.9014	0.1525
rs2872507	17	38040763.0	*IKZF3	317.1	Alcoholism	396	0.8986	0.1531
rs2872507	17	38040763.0	*IKZF3	830.0	Dislocation	1567	0.9438	0.1533
rs2872507	17	38040763.0	*IKZF3	364.2	Corneal edema	67	0.7753	0.1537
rs2872507	17	38040763.0	*IKZF3	274.21	Chondrocalcinosis	167	0.8516	0.1551
rs2872507	17	38040763.0	*IKZF3	591.0	Urinary tract infection	3286	0.9512	0.1553
rs2872507	17	38040763.0	*IKZF3	714.0	Rheumatoid arthritis and other inflammatory polyarthropathies	511	0.9117	0.1554
rs2872507	17	38040763.0	*IKZF3	277.9	Other disorders of metabolic, endocrine, immunity disorders	37	1.395	0.1562
rs2872507	17	38040763.0	*IKZF3	242.0	Thyrotoxicosis with or without goiter	361	0.8961	0.1564
rs2872507	17	38040763.0	*IKZF3	573.2	Liver replaced by transplant	28	1.462	0.1589
rs2872507	17	38040763.0	*IKZF3	480.11	Pneumococcal pneumonia	42	1.3630000000000002	0.1589
rs2872507	17	38040763.0	*IKZF3	528.11	Stomatitis and mucositis (ulcerative)	44	1.3519999999999999	0.1602
rs2872507	17	38040763.0	*IKZF3	110.2	Dermatomycoses	58	0.7667	0.1605
rs2872507	17	38040763.0	*IKZF3	585.4	Chronic kidney disease, Stage I or II	151	0.8473	0.1609
rs2872507	17	38040763.0	*IKZF3	626.11	Absent or infrequent menstruation	111	0.8043	0.1625
rs2872507	17	38040763.0	*IKZF3	740.12	Osteoarthrosis, localized, secondary	80	0.7966	0.1625
rs2872507	17	38040763.0	*IKZF3	275.5	Disorders of calcium/phosphorus metabolism	496	0.9123	0.1636
rs2872507	17	38040763.0	*IKZF3	276.11	Hyperosmolality and/or hypernatremia	107	0.8227	0.1639
rs2872507	17	38040763.0	*IKZF3	530.5	Disorders of esophageal motility	101	1.219	0.16399999999999998
rs2872507	17	38040763.0	*IKZF3	535.0	Gastritis and duodenitis	1061	0.9343	0.1642
rs2872507	17	38040763.0	*IKZF3	379.3	Aphakia and other disorders of lens	272	0.8795	0.1645
rs2872507	17	38040763.0	*IKZF3	609.1	Infertility, male	38	1.3880000000000001	0.1648
rs2872507	17	38040763.0	*IKZF3	536.8	Dyspepsia and other specified disorders of function of stomach	824	0.9273	0.1657
rs2872507	17	38040763.0	*IKZF3	754.0	Congenital musculoskeletal deformities of spine	126	0.8370000000000001	0.1659
rs2872507	17	38040763.0	*IKZF3	599.3	Dysuria	914	0.9283	0.1662
rs2872507	17	38040763.0	*IKZF3	519.8	Other diseases of respiratory system, NEC	151	0.8484	0.1669
rs2872507	17	38040763.0	*IKZF3	377.1	Optic atrophy	116	0.8305	0.1684
rs2872507	17	38040763.0	*IKZF3	594.3	Calculus of ureter	338	0.8968	0.1689
rs2872507	17	38040763.0	*IKZF3	362.22	Macular degeneration, wet	252	0.866	0.16899999999999998
rs2872507	17	38040763.0	*IKZF3	522.0	Diseases of pulp and periapical tissues	530	1.097	0.1701
rs2872507	17	38040763.0	*IKZF3	216.0	Benign neoplasm of skin	2106	0.9517	0.1701
rs2872507	17	38040763.0	*IKZF3	580.31	Nephritis and nephropathy in diseases classified elsewhere	253	1.1320000000000001	0.1702
rs2872507	17	38040763.0	*IKZF3	256.4	Polycystic ovaries	33	0.6997	0.1716
rs2872507	17	38040763.0	*IKZF3	737.3	Kyphoscoliosis and scoliosis	229	0.8771	0.1724
rs2872507	17	38040763.0	*IKZF3	742.1	Loose body in joint	28	1.444	0.1727
rs2872507	17	38040763.0	*IKZF3	593.2	Microscopic hematuria	93	0.8133	0.1729
rs2872507	17	38040763.0	*IKZF3	557.8	Other specified intestinal malabsorption	61	0.7704	0.1733
rs2872507	17	38040763.0	*IKZF3	721.0	Spondylosis and allied disorders	2154	1.052	0.1765
rs2872507	17	38040763.0	*IKZF3	818.0	Intracranial hemorrhage (injury)	101	0.8235	0.1768
rs2872507	17	38040763.0	*IKZF3	724.0	Other and unspecified disorders of back	924	1.075	0.1769
rs2872507	17	38040763.0	*IKZF3	427.7	Tachycardia NOS	565	0.9169	0.1775
rs2872507	17	38040763.0	*IKZF3	367.9	Blindness and low vision	249	0.8765	0.1779
rs2872507	17	38040763.0	*IKZF3	430.0	Intracranial hemorrhage	194	0.8696	0.1789
rs2872507	17	38040763.0	*IKZF3	277.0	Other disorders of metabolism	69	1.2590000000000001	0.1796
rs2872507	17	38040763.0	*IKZF3	627.3	Postmenopausal atrophic vaginitis	526	0.9023	0.1797
rs2872507	17	38040763.0	*IKZF3	476.0	Allergic rhinitis	1716	0.9475	0.1803
rs2872507	17	38040763.0	*IKZF3	962.3	Hormones and synthetic substitutes causing adverse effects in therapeutic use	25	0.6715	0.1814
rs2872507	17	38040763.0	*IKZF3	740.11	Osteoarthrosis, localized, primary	399	0.9025	0.182
rs2872507	17	38040763.0	*IKZF3	714.1	Rheumatoid arthritis	398	0.9071	0.1832
rs2872507	17	38040763.0	*IKZF3	350.0	Abnormal movement	1838	0.9503	0.1853
rs2872507	17	38040763.0	*IKZF3	743.9	Osteopenia	1796	0.9441	0.1858
rs2872507	17	38040763.0	*IKZF3	618.0	Genital prolapse	718	0.9271	0.18600000000000003
rs2872507	17	38040763.0	*IKZF3	604.1	Redundant prepuce and phimosis/BXO	70	0.7687	0.1865
rs2872507	17	38040763.0	*IKZF3	442.1	Aortic aneurysm	559	1.094	0.1867
rs2872507	17	38040763.0	*IKZF3	613.9	Breast disorder NOS	25	1.465	0.1871
rs2872507	17	38040763.0	*IKZF3	289.0	Other diseases of blood and blood-forming organs	363	0.9039	0.1871
rs2872507	17	38040763.0	*IKZF3	627.21	Symptomatic artificial menopause	149	0.8331	0.1879
rs2872507	17	38040763.0	*IKZF3	531.3	Duodenal ulcer	209	1.143	0.1885
rs2872507	17	38040763.0	*IKZF3	729.0	Other disorders of soft tissues	152	0.8534	0.1907
rs2872507	17	38040763.0	*IKZF3	740.1	Osteoarthritis; localized	1645	0.9467	0.1913
rs2872507	17	38040763.0	*IKZF3	716.91	Arthropathy NOS involving multiple sites	72	1.245	0.192
rs2872507	17	38040763.0	*IKZF3	755.6	Other congenital anomalies of lower limb, including pelvic girdle	45	0.7523	0.1928
rs2872507	17	38040763.0	*IKZF3	427.0	Cardiac dysrhythmias	5116	0.9617	0.1932
rs2872507	17	38040763.0	*IKZF3	276.14	Hypopotassemia	1220	0.9419	0.1935
rs2872507	17	38040763.0	*IKZF3	353.1	Nerve plexus lesions	122	1.1840000000000002	0.196
rs2872507	17	38040763.0	*IKZF3	388.0	Other disorders of ear	314	1.12	0.1961
rs2872507	17	38040763.0	*IKZF3	785.0	Abdominal pain	5062	0.9634	0.1966
rs2872507	17	38040763.0	*IKZF3	753.2	Congenital anomalies of posterior segment of eye	253	1.127	0.1967
