snp	chromosome	basepair	gene	phewas_code	phewas_string	cases	odds_ratio	p
rs2305480	17	38062196.0	GSDMB	700.0	Corns and callosities	859	0.8879	0.026489999999999996
rs2305480	17	38062196.0	GSDMB	276.5	Hypovolemia	1436	0.9094	0.02675
rs2305480	17	38062196.0	GSDMB	368.4	Visual field defects	282	0.8242	0.02805
rs2305480	17	38062196.0	GSDMB	740.2	Osteoarthrosis, generalized	530	0.8583	0.03015
rs2305480	17	38062196.0	GSDMB	269.0	Proteinuria	248	0.8175	0.030369999999999998
rs2305480	17	38062196.0	GSDMB	797.0	Shock	141	0.7673	0.032
rs2305480	17	38062196.0	GSDMB	495.0	Asthma	1390	0.9125	0.03249
rs2305480	17	38062196.0	GSDMB	764.0	Sciatica	744	1.127	0.03263
rs2305480	17	38062196.0	GSDMB	599.0	Other symptoms/disorders or the urinary system	3821	0.9361	0.03293
rs2305480	17	38062196.0	GSDMB	803.0	Fracture of upper limb	1015	0.8994	0.03315
rs2305480	17	38062196.0	GSDMB	364.9	Cornea replaced by transplant	49	0.6371	0.03513
rs2305480	17	38062196.0	GSDMB	751.21	Cystic kidney disease	75	0.6999	0.0362
rs2305480	17	38062196.0	GSDMB	558.0	Noninfectious gastroenteritis	1035	0.8933	0.036539999999999996
rs2305480	17	38062196.0	GSDMB	420.0	Carditis	362	1.171	0.03715
rs2305480	17	38062196.0	GSDMB	277.4	Disorders of bilirubin excretion	46	1.551	0.037610000000000005
rs2305480	17	38062196.0	GSDMB	709.2	Sicca syndrome	100	0.7368	0.038130000000000004
rs2305480	17	38062196.0	GSDMB	618.5	Prolapse of vaginal vault after hysterectomy	102	0.7412	0.03955
rs2305480	17	38062196.0	GSDMB	440.22	Atherosclerosis of native arteries of the extremities with intermittent claudication	961	1.131	0.03973
rs2305480	17	38062196.0	GSDMB	53.1	Herpes zoster with nervous system complications	89	1.367	0.03991
rs2305480	17	38062196.0	GSDMB	350.5	Abnormal reflex	26	1.788	0.040060000000000005
rs2305480	17	38062196.0	GSDMB	756.0	Other congenital musculoskeletal anomalies	26	0.54	0.04117
rs2305480	17	38062196.0	GSDMB	259.0	Other endocrine disorders	80	0.7139	0.04149
rs2305480	17	38062196.0	GSDMB	743.2	Pathologic fracture	517	0.8711	0.04186
rs2305480	17	38062196.0	GSDMB	526.5	Inflammatory conditions of jaw	81	1.3869999999999998	0.0422
rs2305480	17	38062196.0	GSDMB	300.13	Phobia	30	1.714	0.04275
rs2305480	17	38062196.0	GSDMB	599.6	Oliguria and anuria	28	0.5598	0.04287
rs2305480	17	38062196.0	GSDMB	446.0	Polyarteritis nodosa and allied conditions	184	1.2409999999999999	0.04301
rs2305480	17	38062196.0	GSDMB	803.1	Fracture of humerus	331	0.8469	0.044180000000000004
rs2305480	17	38062196.0	GSDMB	362.23	Cystoid macular degeneration of retina	254	0.8207	0.04508
rs2305480	17	38062196.0	GSDMB	726.3	Bursitis	693	0.8783	0.04515
rs2305480	17	38062196.0	GSDMB	475.9	Postnasal drip	47	0.6471	0.045360000000000004
rs2305480	17	38062196.0	GSDMB	965.1	Opiates and related narcotics causing adverse effects in therapeutic use	250	0.8251	0.046360000000000005
rs2305480	17	38062196.0	GSDMB	151.0	Cancer of stomach	51	1.49	0.04662
rs2305480	17	38062196.0	GSDMB	360.3	Hypotony of eye	28	0.5678	0.0479
rs2305480	17	38062196.0	GSDMB	527.0	Diseases of the salivary glands	238	0.8286	0.04816
rs2305480	17	38062196.0	GSDMB	585.4	Chronic kidney disease, Stage I or II	151	0.7895	0.04835
rs2305480	17	38062196.0	GSDMB	931.0	Contact dermatitis and other eczema due to plants [except food]	52	1.483	0.049319999999999996
rs2305480	17	38062196.0	GSDMB	345.1	Epilepsy	170	1.24	0.050089999999999996
rs2305480	17	38062196.0	GSDMB	603.2	Spermatocele	68	0.6784	0.05017
rs2305480	17	38062196.0	GSDMB	702.2	Seborrheic keratosis	2570	0.9323	0.05094
rs2305480	17	38062196.0	GSDMB	689.0	Disorder of skin and subcutaneous tissue NOS	2203	0.9303	0.0513
rs2305480	17	38062196.0	GSDMB	420.3	Endocarditis	177	1.2329999999999999	0.05135
rs2305480	17	38062196.0	GSDMB	287.0	Purpura and other hemorrhagic conditions	786	0.8986	0.052239999999999995
rs2305480	17	38062196.0	GSDMB	594.2	Calculus of lower urinary tract	63	0.6947	0.05234
rs2305480	17	38062196.0	GSDMB	743.21	Pathologic fracture of vertebrae	331	0.851	0.05281
rs2305480	17	38062196.0	GSDMB	800.4	Fracture of patella	126	0.7761	0.053079999999999995
rs2305480	17	38062196.0	GSDMB	721.1	Spondylosis without myelopathy	2029	1.077	0.05325
rs2305480	17	38062196.0	GSDMB	496.2	Chronic bronchitis	596	0.8849	0.055439999999999996
rs2305480	17	38062196.0	GSDMB	691.0	Congenital anomalies of skin	122	0.7751	0.056139999999999995
rs2305480	17	38062196.0	GSDMB	751.2	Congenital anomalies of urinary system	107	0.7652	0.0584
rs2305480	17	38062196.0	GSDMB	563.0	Constipation	1449	0.9146	0.060379999999999996
rs2305480	17	38062196.0	GSDMB	280.2	Iron deficiency anemia secondary to blood loss (chronic)	192	1.214	0.0609
rs2305480	17	38062196.0	GSDMB	707.3	Chronic ulcer of unspecified site	260	1.182	0.0618
rs2305480	17	38062196.0	GSDMB	531.2	Gastric ulcer	280	0.8451	0.06185
rs2305480	17	38062196.0	GSDMB	701.0	Other hypertrophic and atrophic conditions of skin	1824	0.9293	0.06217999999999999
rs2305480	17	38062196.0	GSDMB	562.1	Diverticulosis	2483	0.9277	0.06279
rs2305480	17	38062196.0	GSDMB	426.8	Other cardiac conduction disorders	52	0.6779999999999999	0.06343
rs2305480	17	38062196.0	GSDMB	214.0	Lipoma	475	0.8823	0.06458
rs2305480	17	38062196.0	GSDMB	743.13	Other specified osteoporosis	64	1.401	0.06583
rs2305480	17	38062196.0	GSDMB	731.1	Osteitis deformans [Paget's disease of bone]	27	0.5885	0.06588
rs2305480	17	38062196.0	GSDMB	175.0	Acquired absence of breast	229	1.204	0.06673
rs2305480	17	38062196.0	GSDMB	627.22	Need for Hormone replacement therapy (postmenopausal)	575	0.8497	0.06914
rs2305480	17	38062196.0	GSDMB	721.0	Spondylosis and allied disorders	2154	1.07	0.06921000000000001
rs2305480	17	38062196.0	GSDMB	201.0	Hodgkin's disease	45	0.6695	0.07011
rs2305480	17	38062196.0	GSDMB	443.8	Other specified peripheral vascular diseases	32	1.587	0.07048
rs2305480	17	38062196.0	GSDMB	279.11	Deficiency of humoral immunity	29	1.617	0.07097
rs2305480	17	38062196.0	GSDMB	702.1	Actinic keratosis	2505	0.9349	0.0712
rs2305480	17	38062196.0	GSDMB	416.0	Cardiomegaly	840	0.9097	0.07132000000000001
rs2305480	17	38062196.0	GSDMB	284.1	Pancytopenia	80	0.7441	0.07144
rs2305480	17	38062196.0	GSDMB	681.7	Cellulitis and abscess of trunk	229	0.8409	0.0718
rs2305480	17	38062196.0	GSDMB	346.0	Abnormal findings on study of brain and/or nervous system	87	0.7556	0.07301
rs2305480	17	38062196.0	GSDMB	871.3	Open wound of foot except toe(s) alone	92	1.305	0.07328
rs2305480	17	38062196.0	GSDMB	681.2	Cellulitis and abscess of face/neck	162	0.8154	0.07418999999999999
rs2305480	17	38062196.0	GSDMB	520.0	Disorders of tooth development	199	1.207	0.07491
rs2305480	17	38062196.0	GSDMB	360.0	Disorders of the globe	111	0.7794	0.07506
rs2305480	17	38062196.0	GSDMB	202.22	Reticulosarcoma	62	0.7188	0.07704
rs2305480	17	38062196.0	GSDMB	740.9	Osteoarthrosis NOS	4527	0.9448	0.07786
rs2305480	17	38062196.0	GSDMB	599.2	Retention of urine	1095	0.9162	0.07786
rs2305480	17	38062196.0	GSDMB	349.0	Other and unspecified disorders of the nervous system	84	0.7559	0.07906
rs2305480	17	38062196.0	GSDMB	8.5	Bacterial enteritis	194	0.8331	0.07977000000000001
rs2305480	17	38062196.0	GSDMB	720.1	Spinal stenosis of lumbar region	1005	1.091	0.0807
rs2305480	17	38062196.0	GSDMB	189.11	Malignant neoplasm of kidney, except pelvis	172	1.212	0.08073999999999999
rs2305480	17	38062196.0	GSDMB	740.0	Osteoarthrosis	5272	0.9490000000000001	0.08189
rs2305480	17	38062196.0	GSDMB	614.51	Cervicitis and endocervicitis	72	0.7396	0.08279
rs2305480	17	38062196.0	GSDMB	290.11	Alzheimer's disease	737	0.8991	0.08413999999999999
rs2305480	17	38062196.0	GSDMB	388.0	Other disorders of ear	314	1.163	0.08553999999999999
rs2305480	17	38062196.0	GSDMB	287.1	Spontaneous ecchymoses	70	0.7397	0.08561
rs2305480	17	38062196.0	GSDMB	270.3	Disorders of plasma protein metabolism	227	0.8472	0.08577
rs2305480	17	38062196.0	GSDMB	793.7	Nonspecific abnormal findings on radiological and other examination of musculoskeletal system	72	1.3330000000000002	0.08582999999999999
rs2305480	17	38062196.0	GSDMB	287.3	Thrombocytopenia	611	0.8999	0.08624
rs2305480	17	38062196.0	GSDMB	649.1	Diabetes or abnormal glucose tolerance complicating pregnancy	29	1.617	0.08634
rs2305480	17	38062196.0	GSDMB	605.0	Erectile dysfunction [ED]	1098	0.9063	0.08804
rs2305480	17	38062196.0	GSDMB	433.31	Transient cerebral ischemia	951	0.9179999999999999	0.08995
rs2305480	17	38062196.0	GSDMB	599.5	Frequency of urination and polyuria	1457	0.9285	0.09025
rs2305480	17	38062196.0	GSDMB	427.21	Atrial fibrillation	1950	0.9275	0.0921
rs2305480	17	38062196.0	GSDMB	588.0	Disorders resulting from impaired renal function	238	0.8522	0.09262999999999999
rs2305480	17	38062196.0	GSDMB	260.0	Protein-calorie malnutrition	690	0.9087	0.09272000000000001
rs2305480	17	38062196.0	GSDMB	618.0	Genital prolapse	718	0.9085	0.09431
rs2305480	17	38062196.0	GSDMB	368.0	Visual disturbances	1645	0.9354	0.09441000000000001
rs2305480	17	38062196.0	GSDMB	350.2	Abnormality of gait	1304	0.9278	0.09492
rs2305480	17	38062196.0	GSDMB	476.0	Allergic rhinitis	1716	0.9348	0.09517
rs2305480	17	38062196.0	GSDMB	572.0	Ascites (non malignant)	136	0.8123	0.09564
rs2305480	17	38062196.0	GSDMB	414.2	ASCVD	166	0.8239	0.09648
rs2305480	17	38062196.0	GSDMB	604.1	Redundant prepuce and phimosis/BXO	70	0.7159	0.09869
rs2305480	17	38062196.0	GSDMB	246.7	Abnormal results of function study of thyroid	290	0.865	0.09892000000000001
rs2305480	17	38062196.0	GSDMB	697.0	Sarcoidosis	69	0.7502	0.1026
rs2305480	17	38062196.0	GSDMB	362.22	Macular degeneration, wet	252	0.8424	0.1032
rs2305480	17	38062196.0	GSDMB	520.2	Disturbances in tooth eruption	189	1.192	0.1048
rs2305480	17	38062196.0	GSDMB	253.0	Disorders of the pituitary gland and its hypothalamic control	158	0.8288	0.1051
rs2305480	17	38062196.0	GSDMB	70.4	Chronic hepatitis	46	1.403	0.1074
rs2305480	17	38062196.0	GSDMB	681.5	Cellulitis and abscess of leg, except foot	748	0.914	0.1079
rs2305480	17	38062196.0	GSDMB	724.0	Other and unspecified disorders of back	924	1.09	0.1088
rs2305480	17	38062196.0	GSDMB	596.0	Other disorders of bladder	727	0.914	0.1097
rs2305480	17	38062196.0	GSDMB	282.0	Hereditary hemolytic anemias	59	1.3430000000000002	0.11
rs2305480	17	38062196.0	GSDMB	446.9	Arteritis NOS	74	1.306	0.1107
rs2305480	17	38062196.0	GSDMB	289.8	Polycythemia vera, secondary	69	0.7567	0.1108
rs2305480	17	38062196.0	GSDMB	716.2	Unspecified monoarthritis	64	0.7477	0.1108
rs2305480	17	38062196.0	GSDMB	624.0	Symptoms involving female genital tract	167	1.2	0.1131
rs2305480	17	38062196.0	GSDMB	562.2	Diverticulitis	460	0.8895	0.1136
rs2305480	17	38062196.0	GSDMB	805.0	Fracture of vertebral column without mention of spinal cord injury	402	0.8887	0.1142
rs2305480	17	38062196.0	GSDMB	274.21	Chondrocalcinosis	167	0.8357	0.1148
rs2305480	17	38062196.0	GSDMB	735.0	Acquired foot deformities	1618	0.9363	0.115
rs2305480	17	38062196.0	GSDMB	627.2	Symptomatic menopause	1847	0.9204	0.1157
rs2305480	17	38062196.0	GSDMB	362.4	Retinal vascular changes and abnomalities	496	0.8926	0.1158
rs2305480	17	38062196.0	GSDMB	374.0	Other disorders of eyelids	1407	0.9249	0.1168
rs2305480	17	38062196.0	GSDMB	480.11	Pneumococcal pneumonia	42	1.413	0.11699999999999999
rs2305480	17	38062196.0	GSDMB	535.2	Atrophic gastritis	103	1.248	0.1172
rs2305480	17	38062196.0	GSDMB	377.1	Optic atrophy	116	0.8091	0.1172
rs2305480	17	38062196.0	GSDMB	290.0	Delirium dementia and amnestic and other cognitive disorders	1566	0.9318	0.1182
rs2305480	17	38062196.0	GSDMB	272.13	Mixed hyperlipidemia	771	0.9116	0.1184
rs2305480	17	38062196.0	GSDMB	452.2	Deep vein thrombosis [DVT]	302	0.8735	0.1186
rs2305480	17	38062196.0	GSDMB	288.11	Neutropenia	366	0.8873	0.1187
rs2305480	17	38062196.0	GSDMB	242.0	Thyrotoxicosis with or without goiter	361	0.8859	0.1187
rs2305480	17	38062196.0	GSDMB	627.3	Postmenopausal atrophic vaginitis	526	0.8877	0.1209
rs2305480	17	38062196.0	GSDMB	528.11	Stomatitis and mucositis (ulcerative)	44	1.396	0.1212
rs2305480	17	38062196.0	GSDMB	276.6	Fluid overload	275	0.8717	0.1214
rs2305480	17	38062196.0	GSDMB	598.0	Abnormal findings on examination of urine	694	0.914	0.1221
rs2305480	17	38062196.0	GSDMB	189.1	Cancer of kidney and renal pelvis	174	1.1840000000000002	0.1226
rs2305480	17	38062196.0	GSDMB	276.0	Disorders of fluid, electrolyte, and acid-base balance	3400	0.9537	0.1235
rs2305480	17	38062196.0	GSDMB	353.1	Nerve plexus lesions	122	1.222	0.1236
rs2305480	17	38062196.0	GSDMB	609.0	Male infertility and abnormal spermatozoa	58	1.345	0.1247
rs2305480	17	38062196.0	GSDMB	275.0	Disorders of mineral metabolism	943	0.9276	0.1261
rs2305480	17	38062196.0	GSDMB	588.1	Renal osteodystrophy	92	0.7931	0.1273
rs2305480	17	38062196.0	GSDMB	737.3	Kyphoscoliosis and scoliosis	229	0.8635	0.1279
rs2305480	17	38062196.0	GSDMB	573.2	Liver replaced by transplant	28	1.508	0.1291
rs2305480	17	38062196.0	GSDMB	705.1	Dyshidrosis	68	0.7665	0.1291
rs2305480	17	38062196.0	GSDMB	318.0	Tobacco use disorder	1902	0.9463	0.1293
rs2305480	17	38062196.0	GSDMB	290.1	Dementias	1170	0.9238	0.1294
rs2305480	17	38062196.0	GSDMB	709.0	Diffuse diseases of connective tissue	288	0.8763	0.13
rs2305480	17	38062196.0	GSDMB	724.9	Other unspecified back disorders	81	1.275	0.1301
rs2305480	17	38062196.0	GSDMB	801.0	Fracture of ankle and foot	948	0.9261	0.1302
rs2305480	17	38062196.0	GSDMB	627.1	Postmenopausal bleeding	591	0.8968	0.1313
rs2305480	17	38062196.0	GSDMB	585.0	Renal failure	2061	0.9466	0.1334
rs2305480	17	38062196.0	GSDMB	433.3	Cerebral ischemia	1005	0.9287	0.1338
rs2305480	17	38062196.0	GSDMB	317.0	Alcohol-related disorders	515	0.9056	0.1339
rs2305480	17	38062196.0	GSDMB	130.0	Spirochetal infection	86	1.2570000000000001	0.1364
rs2305480	17	38062196.0	GSDMB	345.12	Partial epilepsy	128	1.206	0.1364
rs2305480	17	38062196.0	GSDMB	379.3	Aphakia and other disorders of lens	272	0.8717	0.1365
rs2305480	17	38062196.0	GSDMB	244.2	Acquired hypothyroidism	45	1.3780000000000001	0.1367
rs2305480	17	38062196.0	GSDMB	442.8	Aneurysm of other specified artery	42	0.7094	0.1373
rs2305480	17	38062196.0	GSDMB	626.11	Absent or infrequent menstruation	111	0.7929999999999999	0.138
rs2305480	17	38062196.0	GSDMB	256.4	Polycystic ovaries	33	0.6761	0.1381
rs2305480	17	38062196.0	GSDMB	742.2	Pathological, developmental or recurrent dislocation	38	0.7023	0.1389
rs2305480	17	38062196.0	GSDMB	594.1	Calculus of kidney	628	0.9167	0.1394
rs2305480	17	38062196.0	GSDMB	427.7	Tachycardia NOS	565	0.9091	0.1394
rs2305480	17	38062196.0	GSDMB	601.11	Acute prostatitis	67	0.7624	0.1402
rs2305480	17	38062196.0	GSDMB	289.9	Abnormality of red blood cells	33	0.6863	0.1403
rs2305480	17	38062196.0	GSDMB	275.5	Disorders of calcium/phosphorus metabolism	496	0.9073	0.1416
rs2305480	17	38062196.0	GSDMB	130.1	Lyme disease	83	1.258	0.1422
rs2305480	17	38062196.0	GSDMB	695.41	Lupus erythematosus	39	1.3969999999999998	0.1429
rs2305480	17	38062196.0	GSDMB	627.21	Symptomatic artificial menopause	149	0.8155	0.1433
rs2305480	17	38062196.0	GSDMB	789.0	Nausea and vomiting	1851	0.9474	0.1453
rs2305480	17	38062196.0	GSDMB	619.0	Noninflammatory female genital disorders	571	0.9108	0.1453
rs2305480	17	38062196.0	GSDMB	609.1	Infertility, male	38	1.41	0.1457
rs2305480	17	38062196.0	GSDMB	110.2	Dermatomycoses	58	0.759	0.1473
rs2305480	17	38062196.0	GSDMB	580.31	Nephritis and nephropathy in diseases classified elsewhere	253	1.14	0.1486
rs2305480	17	38062196.0	GSDMB	288.0	Diseases of white blood cells	565	0.9146	0.1499
rs2305480	17	38062196.0	GSDMB	627.0	Menopausal and postmenopausal disorders	2744	0.9377	0.15
rs2305480	17	38062196.0	GSDMB	702.0	Degenerative skin conditions and other dermatoses	4203	0.9539	0.1502
rs2305480	17	38062196.0	GSDMB	527.2	Sialoadenitis	103	0.8135	0.1504
rs2305480	17	38062196.0	GSDMB	594.0	Urinary calculus	828	0.9283	0.1506
rs2305480	17	38062196.0	GSDMB	740.3	Osteoarthrosis involving more than one site, but not specified as generalized	689	0.9039	0.1506
rs2305480	17	38062196.0	GSDMB	726.2	Synoviopathy	238	0.8667	0.156
rs2305480	17	38062196.0	GSDMB	735.3	Hallux valgus (Bunion)	667	0.9168	0.1579
rs2305480	17	38062196.0	GSDMB	364.2	Corneal edema	67	0.7764	0.1586
rs2305480	17	38062196.0	GSDMB	817.0	Concussion	97	1.226	0.1588
rs2305480	17	38062196.0	GSDMB	613.9	Breast disorder NOS	25	1.4980000000000002	0.1596
rs2305480	17	38062196.0	GSDMB	687.0	Symptoms affecting skin	2982	1.048	0.1605
rs2305480	17	38062196.0	GSDMB	427.2	Atrial fibrillation and flutter	2041	0.9404	0.1621
rs2305480	17	38062196.0	GSDMB	289.4	Lymphadenitis	597	0.9192	0.1639
rs2305480	17	38062196.0	GSDMB	754.0	Congenital musculoskeletal deformities of spine	126	0.8357	0.1639
rs2305480	17	38062196.0	GSDMB	401.22	Hypertensive chronic kidney disease	736	0.9132	0.1653
rs2305480	17	38062196.0	GSDMB	596.1	Bladder neck obstruction	308	0.887	0.1653
rs2305480	17	38062196.0	GSDMB	747.13	Congenital anomalies of great vessels	34	1.4040000000000001	0.1669
rs2305480	17	38062196.0	GSDMB	706.0	Diseases of sebaceous glands	2019	0.9499	0.1678
rs2305480	17	38062196.0	GSDMB	260.2	severe protein-calorie malnutrition	81	0.7982	0.1684
rs2305480	17	38062196.0	GSDMB	385.0	Other disorders of middle ear and mastoid	110	0.8270000000000001	0.1692
rs2305480	17	38062196.0	GSDMB	379.9	Pain, swelling or discharge of eye	175	1.1640000000000001	0.171
rs2305480	17	38062196.0	GSDMB	604.0	Disorders of penis	220	0.8609	0.171
rs2305480	17	38062196.0	GSDMB	455.0	Hemorrhoids	2796	0.9474	0.1711
rs2305480	17	38062196.0	GSDMB	216.0	Benign neoplasm of skin	2106	0.9517	0.1716
rs2305480	17	38062196.0	GSDMB	427.61	Supraventricular premature beats	207	0.8625	0.1719
rs2305480	17	38062196.0	GSDMB	588.2	Secondary hyperparathyroidism (of renal origin)	166	0.8564	0.1732
rs2305480	17	38062196.0	GSDMB	707.1	Decubitus ulcer	385	0.9023	0.1734
rs2305480	17	38062196.0	GSDMB	367.9	Blindness and low vision	249	0.8746	0.1734
rs2305480	17	38062196.0	GSDMB	430.1	Subarachnoid hemorrhage	36	0.7207	0.1788
rs2305480	17	38062196.0	GSDMB	535.0	Gastritis and duodenitis	1061	0.9364	0.1794
rs2305480	17	38062196.0	GSDMB	585.3	Chronic renal failure [CKD]	1544	0.9463	0.1812
rs2305480	17	38062196.0	GSDMB	800.0	Fracture of lower limb	987	0.9345	0.1831
rs2305480	17	38062196.0	GSDMB	303.4	Somatoform disorder	188	0.8648	0.1846
rs2305480	17	38062196.0	GSDMB	741.2	Stiffness of joint	504	1.092	0.1856
rs2305480	17	38062196.0	GSDMB	611.11	Mammographic microcalcification	80	1.239	0.1857
rs2305480	17	38062196.0	GSDMB	210.0	Benign neoplasm of lip, oral cavity, and pharynx	84	0.8111	0.18600000000000003
rs2305480	17	38062196.0	GSDMB	289.0	Other diseases of blood and blood-forming organs	363	0.9033	0.1865
rs2305480	17	38062196.0	GSDMB	277.9	Other disorders of metabolic, endocrine, immunity disorders	37	1.3630000000000002	0.1866
rs2305480	17	38062196.0	GSDMB	704.2	Hirsutism	62	0.7822	0.1871
rs2305480	17	38062196.0	GSDMB	418.1	Precordial pain	223	0.8776	0.1883
rs2305480	17	38062196.0	GSDMB	714.0	Rheumatoid arthritis and other inflammatory polyarthropathies	511	0.9177	0.1884
rs2305480	17	38062196.0	GSDMB	830.0	Dislocation	1567	0.9481	0.1888
rs2305480	17	38062196.0	GSDMB	350.0	Abnormal movement	1838	0.9505	0.18899999999999997
rs2305480	17	38062196.0	GSDMB	599.3	Dysuria	914	0.9317	0.1898
rs2305480	17	38062196.0	GSDMB	557.8	Other specified intestinal malabsorption	61	0.7767	0.1898
rs2305480	17	38062196.0	GSDMB	276.11	Hyperosmolality and/or hypernatremia	107	0.8311	0.1901
rs2305480	17	38062196.0	GSDMB	522.0	Diseases of pulp and periapical tissues	530	1.093	0.1906
rs2305480	17	38062196.0	GSDMB	185.0	Cancer of prostate	848	0.9217	0.1917
rs2305480	17	38062196.0	GSDMB	381.2	Eustachian tube disorders	321	1.11	0.1961
rs2305480	17	38062196.0	GSDMB	772.2	Spasm of muscle	402	0.9102	0.1975
rs2305480	17	38062196.0	GSDMB	253.4	Anterior pituitary disorders	60	0.7852	0.1986
rs2305480	17	38062196.0	GSDMB	840.3	Joint/ligament sprain	228	0.8801	0.1987
rs2305480	17	38062196.0	GSDMB	763.0	Thoracic or lumbosacral neuritis or radiculitis, unspecified	1659	1.053	0.1989
rs2305480	17	38062196.0	GSDMB	365.11	Primary open angle glaucoma	416	0.9025	0.2014
rs2305480	17	38062196.0	GSDMB	743.0	Osteoporosis, osteopenia and pathological fracture	3276	0.9572	0.2016
rs2305480	17	38062196.0	GSDMB	782.3	Edema	2137	0.9548	0.2024
rs2305480	17	38062196.0	GSDMB	430.0	Intracranial hemorrhage	194	0.8759999999999999	0.2046
rs2305480	17	38062196.0	GSDMB	276.14	Hypopotassemia	1220	0.9431	0.2054
rs2305480	17	38062196.0	GSDMB	471.0	Nasal polyps	196	0.8731	0.2069
rs2305480	17	38062196.0	GSDMB	251.0	Other disorders of pancreatic internal secretion	56	0.7829	0.2073
rs2305480	17	38062196.0	GSDMB	368.9	Subjective visual disturbances	461	0.9159999999999999	0.2076
rs2305480	17	38062196.0	GSDMB	720.0	Spinal stenosis	1275	1.058	0.2083
rs2305480	17	38062196.0	GSDMB	622.1	Polyp of corpus uteri	148	0.8608	0.2094
rs2305480	17	38062196.0	GSDMB	446.5	Giant cell arteritis	91	1.208	0.2102
