snp	chromosome	basepair	gene	phewas_code	phewas_string	cases	odds_ratio	p
rs6763931	3	141102833.0	ZBTB38	707.0	Chronic ulcer of skin	1199	0.8975	0.01405
rs6763931	3	141102833.0	ZBTB38	362.22	Macular degeneration, wet	252	1.286	0.014719999999999999
rs6763931	3	141102833.0	ZBTB38	785.0	Abdominal pain	5062	0.932	0.01475
rs6763931	3	141102833.0	ZBTB38	382.0	Otalgia	297	0.813	0.016040000000000002
rs6763931	3	141102833.0	ZBTB38	503.0	Pulmonary congestion and hypostasis	162	0.7596	0.01782
rs6763931	3	141102833.0	ZBTB38	280.2	Iron deficiency anemia secondary to blood loss (chronic)	192	0.7782	0.01871
rs6763931	3	141102833.0	ZBTB38	41.0	Bacterial infection NOS	1040	0.8968	0.019809999999999998
rs6763931	3	141102833.0	ZBTB38	446.9	Arteritis NOS	74	1.4680000000000002	0.020069999999999998
rs6763931	3	141102833.0	ZBTB38	736.6	Unequal leg length (acquired)	109	0.7167	0.020309999999999998
rs6763931	3	141102833.0	ZBTB38	791.0	Gangrene	66	0.6527	0.020309999999999998
rs6763931	3	141102833.0	ZBTB38	947.0	Urticaria	361	0.8285	0.020419999999999997
rs6763931	3	141102833.0	ZBTB38	707.2	Chronic ulcer of leg or foot	847	0.8887	0.02168
rs6763931	3	141102833.0	ZBTB38	225.0	Benign neoplasm of brain and other parts of nervous system	135	1.32	0.02221
rs6763931	3	141102833.0	ZBTB38	611.2	Other abnormal findings on radiological examination of breast	77	1.4380000000000002	0.02254
rs6763931	3	141102833.0	ZBTB38	433.5	Cerebral aneurysm	60	0.6438	0.022969999999999997
rs6763931	3	141102833.0	ZBTB38	530.6	Diverticulum of esophagus, acquired	37	1.686	0.02301
rs6763931	3	141102833.0	ZBTB38	568.1	Peritoneal adhesions (postoperative) (postinfection)	78	1.435	0.02335
rs6763931	3	141102833.0	ZBTB38	716.0	Other arthropathies	1503	0.9129	0.02516
rs6763931	3	141102833.0	ZBTB38	495.0	Asthma	1390	1.099	0.02535
rs6763931	3	141102833.0	ZBTB38	362.29	Macular degeneration (senile) of retina NOS	749	1.157	0.02576
rs6763931	3	141102833.0	ZBTB38	41.1	Staphylococcus infections	300	0.8286	0.026039999999999997
rs6763931	3	141102833.0	ZBTB38	795.8	Abnormal tumor markers, elevated CEA or CA 125	30	0.5327	0.027030000000000002
rs6763931	3	141102833.0	ZBTB38	611.0	Abnormal findings on mammogram or breast exam	2248	1.095	0.028919999999999998
rs6763931	3	141102833.0	ZBTB38	773.0	Pain in limb	4913	0.9348	0.029169999999999998
rs6763931	3	141102833.0	ZBTB38	755.0	Congenital anomalies of limbs	278	0.8214	0.0298
rs6763931	3	141102833.0	ZBTB38	454.0	Varicose veins	1180	1.117	0.03106
rs6763931	3	141102833.0	ZBTB38	351.0	Other peripheral nerve disorders	2286	0.9266	0.03173
rs6763931	3	141102833.0	ZBTB38	270.38	Other specified disorders of plasma protein metabolism	28	0.5317	0.03173
rs6763931	3	141102833.0	ZBTB38	362.9	Retinal edema and hypertensive retinopathy	220	1.238	0.03205
rs6763931	3	141102833.0	ZBTB38	388.0	Other disorders of ear	314	1.206	0.03319
rs6763931	3	141102833.0	ZBTB38	185.0	Cancer of prostate	848	1.139	0.03319
rs6763931	3	141102833.0	ZBTB38	710.1	Osteomyelitis	241	0.8191	0.03385
rs6763931	3	141102833.0	ZBTB38	366.1	Nonsenile Cataract	240	0.7721	0.0345
rs6763931	3	141102833.0	ZBTB38	250.21	Diabetes type 2 with ketoacidosis or uncontrolled diabetes	1112	0.9072	0.03766
rs6763931	3	141102833.0	ZBTB38	569.2	Gastrointestinal complications	270	0.8322	0.03862
rs6763931	3	141102833.0	ZBTB38	495.11	Chronic obstructive asthma with exacerbation	61	1.452	0.03875
rs6763931	3	141102833.0	ZBTB38	723.1	Torticollis	83	0.715	0.03897
rs6763931	3	141102833.0	ZBTB38	383.0	Otosclerosis	101	0.7437	0.04186
rs6763931	3	141102833.0	ZBTB38	420.21	Acute pericarditis	29	0.5606	0.04265
rs6763931	3	141102833.0	ZBTB38	874.0	Complication of amputation stump	40	0.6284	0.050460000000000005
rs6763931	3	141102833.0	ZBTB38	270.0	Disorders of protein plasma/amino-acid transport and metabolism	278	0.8431	0.05112
rs6763931	3	141102833.0	ZBTB38	769.0	Nonallopathic lesions NEC	1426	0.9181	0.05142000000000001
rs6763931	3	141102833.0	ZBTB38	735.1	Flat foot	286	0.841	0.052629999999999996
rs6763931	3	141102833.0	ZBTB38	110.13	Dermatophytosis of the body	169	1.237	0.0531
rs6763931	3	141102833.0	ZBTB38	609.0	Male infertility and abnormal spermatozoa	58	1.45	0.05388
rs6763931	3	141102833.0	ZBTB38	202.24	Large cell lymphoma	36	1.5730000000000002	0.05449
rs6763931	3	141102833.0	ZBTB38	704.1	Alopecia	209	0.8231	0.05577000000000001
rs6763931	3	141102833.0	ZBTB38	513.4	Hyperventilation	54	0.6806	0.05599
rs6763931	3	141102833.0	ZBTB38	716.11	Unspecified polyarthropathy or polyarthritis involving multiple sites	64	0.7086	0.06191
rs6763931	3	141102833.0	ZBTB38	182.0	Malignant neoplasm of uterus	129	1.261	0.06283
rs6763931	3	141102833.0	ZBTB38	795.0	Other and nonspecific abnormal cytological, histological and immunological findings	44	0.6579999999999999	0.06398
rs6763931	3	141102833.0	ZBTB38	611.1	Abnormal mammogram	933	1.117	0.06482
rs6763931	3	141102833.0	ZBTB38	711.1	Pyogenic arthritis	59	0.7015	0.06497
rs6763931	3	141102833.0	ZBTB38	500.2	Pneumoconiosis	38	0.6354	0.06546
rs6763931	3	141102833.0	ZBTB38	710.0	Osteomyelitis, periostitis, and other infections involving bone	293	0.8548	0.06548999999999999
rs6763931	3	141102833.0	ZBTB38	394.0	Chronic rheumatic disease of the heart valves	860	1.103	0.06634
rs6763931	3	141102833.0	ZBTB38	172.0	Skin cancer	2161	1.0659999999999998	0.06687
rs6763931	3	141102833.0	ZBTB38	459.1	Hemorrhage NOS	58	0.6989	0.06692000000000001
rs6763931	3	141102833.0	ZBTB38	202.2	Non-Hodgkins lymphoma	252	1.177	0.06758
rs6763931	3	141102833.0	ZBTB38	454.1	Varicose veins of lower extremity	1081	1.103	0.06766
rs6763931	3	141102833.0	ZBTB38	557.11	Celiac disease	46	1.459	0.06784
rs6763931	3	141102833.0	ZBTB38	557.1	Celiac or tropical sprue	48	1.4480000000000002	0.0679
rs6763931	3	141102833.0	ZBTB38	701.0	Other hypertrophic and atrophic conditions of skin	1824	0.9314	0.06863999999999999
rs6763931	3	141102833.0	ZBTB38	609.1	Infertility, male	38	1.54	0.06892000000000001
rs6763931	3	141102833.0	ZBTB38	610.1	Cystic mastopathy	1207	1.1059999999999999	0.06898
rs6763931	3	141102833.0	ZBTB38	189.0	Cancer of urinary organs (incl. kidney and bladder)	448	1.1320000000000001	0.07102
rs6763931	3	141102833.0	ZBTB38	754.0	Congenital musculoskeletal deformities of spine	126	0.7909999999999999	0.07153
rs6763931	3	141102833.0	ZBTB38	707.1	Decubitus ulcer	385	0.8746	0.07307999999999999
rs6763931	3	141102833.0	ZBTB38	199.0	Neoplasm of uncertain behavior	547	1.1179999999999999	0.0735
rs6763931	3	141102833.0	ZBTB38	365.1	Open-angle glaucoma	933	1.103	0.07365
rs6763931	3	141102833.0	ZBTB38	610.2	Fibroadenosis of breast	26	1.629	0.07384
rs6763931	3	141102833.0	ZBTB38	198.2	Secondary malignancy of respiratory organs	140	0.8014	0.07396
rs6763931	3	141102833.0	ZBTB38	496.0	Chronic airway obstruction	1807	1.071	0.07422999999999999
rs6763931	3	141102833.0	ZBTB38	579.0	Other symptoms involving abdomen and pelvis	1042	0.9182	0.07478
rs6763931	3	141102833.0	ZBTB38	202.21	Nodular lymphoma	69	1.351	0.07511
rs6763931	3	141102833.0	ZBTB38	41.8	H. pylori	93	0.7629	0.07534
rs6763931	3	141102833.0	ZBTB38	967.0	Adverse effects of sedatives or other central nervous system depressants and anesthetics	73	0.7356	0.07543
rs6763931	3	141102833.0	ZBTB38	433.0	Cerebrovascular disease	2631	0.9427	0.07546
rs6763931	3	141102833.0	ZBTB38	427.22	Atrial flutter	463	1.14	0.07615
rs6763931	3	141102833.0	ZBTB38	506.0	Empyema and pneumothorax	228	1.183	0.07724
rs6763931	3	141102833.0	ZBTB38	257.1	Testicular hypofunction	138	0.8022	0.07852999999999999
rs6763931	3	141102833.0	ZBTB38	796.0	Elevated prostate specific antigen [PSA]	840	1.1159999999999999	0.0792
rs6763931	3	141102833.0	ZBTB38	561.0	Symptoms involving digestive system	524	1.135	0.07955
rs6763931	3	141102833.0	ZBTB38	394.7	Disease of tricuspid valve	338	1.157	0.08101
rs6763931	3	141102833.0	ZBTB38	170.0	Cancer of bone and connective tissue	105	0.78	0.08148
rs6763931	3	141102833.0	ZBTB38	189.21	Malignant neoplasm of bladder	272	1.1640000000000001	0.08216
rs6763931	3	141102833.0	ZBTB38	755.1	Congenital deformities of feet	213	0.8366	0.08296
rs6763931	3	141102833.0	ZBTB38	836.0	Traumatic arthropathy	63	0.7259	0.08416
rs6763931	3	141102833.0	ZBTB38	395.6	Heart valve replaced	241	1.1740000000000002	0.08501
rs6763931	3	141102833.0	ZBTB38	271.0	Disorders of carbohydrate transport and metabolism	668	0.9035	0.0863
rs6763931	3	141102833.0	ZBTB38	600.0	Hyperplasia of prostate	2205	1.09	0.08673
rs6763931	3	141102833.0	ZBTB38	801.0	Fracture of ankle and foot	948	0.9177	0.08734
rs6763931	3	141102833.0	ZBTB38	610.0	Benign mammary dysplasias	1309	1.095	0.08853
rs6763931	3	141102833.0	ZBTB38	369.2	Eye infection, viral	147	0.8088	0.09004
rs6763931	3	141102833.0	ZBTB38	288.11	Neutropenia	366	1.136	0.09094
rs6763931	3	141102833.0	ZBTB38	250.1	Type 1 diabetes	615	0.9043	0.09124
rs6763931	3	141102833.0	ZBTB38	250.0	Diabetes mellitus	3231	0.9499	0.09206
rs6763931	3	141102833.0	ZBTB38	38.2	Gram positive septicemia	69	1.331	0.09296
rs6763931	3	141102833.0	ZBTB38	704.0	Diseases of hair and hair follicles	413	0.8851	0.09362999999999999
rs6763931	3	141102833.0	ZBTB38	271.3	Intestinal disaccharidase deficiencies and disaccharide malabsorption	656	0.9049	0.09394
rs6763931	3	141102833.0	ZBTB38	411.9	Other acute and subacute forms of ischemic heart disease	42	1.436	0.09707
rs6763931	3	141102833.0	ZBTB38	317.1	Alcoholism	396	1.129	0.0989
rs6763931	3	141102833.0	ZBTB38	259.0	Other endocrine disorders	80	0.7632	0.09897
rs6763931	3	141102833.0	ZBTB38	474.0	Acute and chronic tonsillitis	146	1.228	0.09917999999999999
rs6763931	3	141102833.0	ZBTB38	841.0	Sprains and strains of back and neck	2209	0.9329	0.10099999999999999
rs6763931	3	141102833.0	ZBTB38	751.21	Cystic kidney disease	75	0.7581	0.10099999999999999
rs6763931	3	141102833.0	ZBTB38	595.0	Hydronephrosis	191	1.183	0.1018
rs6763931	3	141102833.0	ZBTB38	614.3	Pelvic inflammatory disease (PID)	36	0.6631	0.1025
rs6763931	3	141102833.0	ZBTB38	931.0	Contact dermatitis and other eczema due to plants [except food]	52	0.7086	0.1028
rs6763931	3	141102833.0	ZBTB38	385.3	Cholesteatoma	51	1.375	0.1035
rs6763931	3	141102833.0	ZBTB38	962.1	Adrenal cortical steroids causing adverse effects in therapeutic use	82	0.7693	0.1037
rs6763931	3	141102833.0	ZBTB38	189.1	Cancer of kidney and renal pelvis	174	1.1909999999999998	0.1046
rs6763931	3	141102833.0	ZBTB38	426.92	Cardiac defibrillator in situ	130	1.232	0.1048
rs6763931	3	141102833.0	ZBTB38	687.4	Disturbance of skin sensation	1661	0.9339	0.1048
rs6763931	3	141102833.0	ZBTB38	367.0	Disorders of refraction and accommodation; blindness and low vision	6059	0.9442	0.1063
rs6763931	3	141102833.0	ZBTB38	636.3	Hemorrhage in early pregnancy	28	1.5530000000000002	0.1067
rs6763931	3	141102833.0	ZBTB38	276.4	Acid-base balance disorder	215	0.8517	0.1067
rs6763931	3	141102833.0	ZBTB38	611.11	Mammographic microcalcification	80	1.287	0.1074
rs6763931	3	141102833.0	ZBTB38	270.3	Disorders of plasma protein metabolism	227	0.8566	0.1079
rs6763931	3	141102833.0	ZBTB38	529.1	Glossitis	34	1.469	0.1085
rs6763931	3	141102833.0	ZBTB38	189.11	Malignant neoplasm of kidney, except pelvis	172	1.19	0.1086
rs6763931	3	141102833.0	ZBTB38	411.1	Unstable angina (intermediate coronary syndrome)	836	0.9149	0.1089
rs6763931	3	141102833.0	ZBTB38	761.0	Neck pain	2298	0.9458	0.1093
rs6763931	3	141102833.0	ZBTB38	530.5	Disorders of esophageal motility	101	0.7934	0.1093
rs6763931	3	141102833.0	ZBTB38	474.2	Chronic tonsillitis and adenoiditis	57	1.3459999999999999	0.1115
rs6763931	3	141102833.0	ZBTB38	580.2	Nephrotic syndrome without mention of glomerulonephritis	35	1.466	0.1119
rs6763931	3	141102833.0	ZBTB38	316.0	Substance addiction and disorders	246	1.156	0.1121
rs6763931	3	141102833.0	ZBTB38	619.4	Noninflammatory disorders of vagina	176	1.188	0.1126
rs6763931	3	141102833.0	ZBTB38	722.7	Intervertebral disc disorder with myelopathy	52	0.7245	0.1126
rs6763931	3	141102833.0	ZBTB38	626.2	Dysmenorrhea	151	0.7888	0.1131
rs6763931	3	141102833.0	ZBTB38	562.2	Diverticulitis	460	0.8897	0.1134
rs6763931	3	141102833.0	ZBTB38	250.2	Type 2 diabetes	3122	0.9524	0.1141
rs6763931	3	141102833.0	ZBTB38	426.31	Right bundle branch block	314	1.1520000000000001	0.1142
rs6763931	3	141102833.0	ZBTB38	202.0	Cancer of other lymphoid, histiocytic tissue	264	1.148	0.1142
rs6763931	3	141102833.0	ZBTB38	250.7	Diabetic retinopathy	533	0.9033	0.1143
rs6763931	3	141102833.0	ZBTB38	426.23	Second degree AV block	96	1.271	0.1152
rs6763931	3	141102833.0	ZBTB38	599.1	Urinary obstruction	149	1.2109999999999999	0.11599999999999999
rs6763931	3	141102833.0	ZBTB38	411.3	Angina pectoris	1362	0.9312	0.1164
rs6763931	3	141102833.0	ZBTB38	714.1	Rheumatoid arthritis	398	0.8909999999999999	0.1164
rs6763931	3	141102833.0	ZBTB38	429.2	Abnormal function study of cardiovascular system	708	0.9112	0.1172
rs6763931	3	141102833.0	ZBTB38	714.0	Rheumatoid arthritis and other inflammatory polyarthropathies	511	0.9027	0.1173
rs6763931	3	141102833.0	ZBTB38	710.11	Acute osteomyelitis	64	0.7513	0.1182
rs6763931	3	141102833.0	ZBTB38	189.2	Cancer of bladder	288	1.1420000000000001	0.1191
rs6763931	3	141102833.0	ZBTB38	709.0	Diffuse diseases of connective tissue	288	0.8724	0.12
rs6763931	3	141102833.0	ZBTB38	599.9	Other abnormality of urination	471	0.8979	0.1215
rs6763931	3	141102833.0	ZBTB38	8.5	Bacterial enteritis	194	0.8515	0.1219
rs6763931	3	141102833.0	ZBTB38	198.6	Secondary malignancy of bone	186	1.176	0.1223
rs6763931	3	141102833.0	ZBTB38	710.12	Chronic osteomyelitis	75	0.7705	0.1223
rs6763931	3	141102833.0	ZBTB38	277.5	Other disorders of lipoid metabolism	263	1.146	0.1236
rs6763931	3	141102833.0	ZBTB38	425.2	Secondary/extrinsic cardiomyopathies	46	1.374	0.1238
rs6763931	3	141102833.0	ZBTB38	619.0	Noninflammatory female genital disorders	571	1.103	0.1242
rs6763931	3	141102833.0	ZBTB38	564.9	Personal history of diseases of digestive system	56	1.337	0.1259
rs6763931	3	141102833.0	ZBTB38	473.3	Paralysis/spasm of vocal cords or larynx	72	1.29	0.126
rs6763931	3	141102833.0	ZBTB38	277.51	Lipoprotein disorders	178	1.18	0.1262
rs6763931	3	141102833.0	ZBTB38	208.0	Benign neoplasm of colon	2841	0.9518	0.1271
rs6763931	3	141102833.0	ZBTB38	797.0	Shock	141	0.8306	0.1287
rs6763931	3	141102833.0	ZBTB38	420.3	Endocarditis	177	1.175	0.1296
rs6763931	3	141102833.0	ZBTB38	611.3	Lump or mass in breast	1002	1.084	0.1303
rs6763931	3	141102833.0	ZBTB38	726.2	Synoviopathy	238	0.8611	0.1317
rs6763931	3	141102833.0	ZBTB38	716.91	Arthropathy NOS involving multiple sites	72	0.7702	0.1322
rs6763931	3	141102833.0	ZBTB38	476.0	Allergic rhinitis	1716	1.062	0.1324
rs6763931	3	141102833.0	ZBTB38	618.5	Prolapse of vaginal vault after hysterectomy	102	1.232	0.1328
rs6763931	3	141102833.0	ZBTB38	292.3	Memory loss	381	0.8909	0.133
rs6763931	3	141102833.0	ZBTB38	342.0	Hemiplegia	192	1.167	0.1348
rs6763931	3	141102833.0	ZBTB38	364.5	Corneal dystrophy	253	1.151	0.1366
rs6763931	3	141102833.0	ZBTB38	367.2	Astigmatism	3799	0.9352	0.1369
rs6763931	3	141102833.0	ZBTB38	613.0	Other nonmalignant breast conditions	1077	1.082	0.1373
rs6763931	3	141102833.0	ZBTB38	212.0	Benign neoplasm of respiratory and intrathoracic organs	49	1.349	0.1374
rs6763931	3	141102833.0	ZBTB38	365.0	Glaucoma	2586	1.061	0.1375
rs6763931	3	141102833.0	ZBTB38	585.32	End stage renal disease	132	0.8278	0.1389
rs6763931	3	141102833.0	ZBTB38	153.3	Malignant neoplasm of rectum, rectosigmoid junction, and anus	157	0.8425	0.1403
rs6763931	3	141102833.0	ZBTB38	800.1	Fracture of neck of femur	539	0.9044	0.1426
rs6763931	3	141102833.0	ZBTB38	742.9	Other derangement of joint	249	0.8729	0.1447
rs6763931	3	141102833.0	ZBTB38	770.0	Myalgia and myositis unspecified	1573	0.9422	0.1459
rs6763931	3	141102833.0	ZBTB38	578.1	Hematemesis	70	0.7771	0.1463
rs6763931	3	141102833.0	ZBTB38	585.2	Renal failure NOS	194	0.8584	0.1468
rs6763931	3	141102833.0	ZBTB38	458.2	Iatrogenic hypotension	73	0.7808	0.1469
rs6763931	3	141102833.0	ZBTB38	555.0	Inflammatory bowel disease and other gastroenteritis and colitis	197	1.158	0.1472
rs6763931	3	141102833.0	ZBTB38	184.2	Cancer of other female genital organs	35	1.409	0.1482
rs6763931	3	141102833.0	ZBTB38	568.0	Other disorders of peritoneum	113	1.21	0.1496
rs6763931	3	141102833.0	ZBTB38	200.1	Polycythemia vera	46	1.347	0.1501
rs6763931	3	141102833.0	ZBTB38	348.9	Other conditions of brain, NOS	83	1.25	0.1506
rs6763931	3	141102833.0	ZBTB38	418.1	Precordial pain	223	0.8677	0.1506
rs6763931	3	141102833.0	ZBTB38	801.1	Fracture of foot	468	0.9062	0.1514
rs6763931	3	141102833.0	ZBTB38	277.0	Other disorders of metabolism	69	0.7779	0.1523
rs6763931	3	141102833.0	ZBTB38	172.2	Other non-epithelial cancer of skin, dx or hx	1931	1.054	0.1528
rs6763931	3	141102833.0	ZBTB38	531.2	Gastric ulcer	280	0.8812	0.1552
rs6763931	3	141102833.0	ZBTB38	695.8	Other specified erythematous conditions	225	0.8682	0.1581
rs6763931	3	141102833.0	ZBTB38	526.5	Inflammatory conditions of jaw	81	0.7938	0.1586
rs6763931	3	141102833.0	ZBTB38	70.3	Viral hepatitis C	96	1.227	0.1588
rs6763931	3	141102833.0	ZBTB38	175.0	Acquired absence of breast	229	1.151	0.1588
rs6763931	3	141102833.0	ZBTB38	735.2	Acquired toe deformities	758	0.9224	0.1588
rs6763931	3	141102833.0	ZBTB38	365.2	Primary angle-closure glaucoma	544	1.11	0.1592
rs6763931	3	141102833.0	ZBTB38	38.1	Gram negative septicemia	135	1.186	0.1598
rs6763931	3	141102833.0	ZBTB38	709.3	Systemic sclerosis	88	0.8006	0.1617
rs6763931	3	141102833.0	ZBTB38	911.0	Blister	43	1.349	0.1623
rs6763931	3	141102833.0	ZBTB38	381.11	Suppurative and unspecified otitis media	768	0.9248	0.1637
rs6763931	3	141102833.0	ZBTB38	979.0	Adverse drug events and drug allergies	727	0.9234	0.1638
rs6763931	3	141102833.0	ZBTB38	962.0	Poisoning by hormones and synthetic substitutes	159	0.8507	0.1642
rs6763931	3	141102833.0	ZBTB38	601.4	Balanoposthitis	67	1.284	0.1671
rs6763931	3	141102833.0	ZBTB38	362.0	Other retinal disorders	3146	1.055	0.1674
rs6763931	3	141102833.0	ZBTB38	870.1	Open wound or laceration of eye or eyelid	32	0.6979	0.1677
rs6763931	3	141102833.0	ZBTB38	362.2	Degeneration of macula and posterior pole of retina	2304	1.062	0.1693
rs6763931	3	141102833.0	ZBTB38	870.2	Open wound of ear	34	1.391	0.1694
rs6763931	3	141102833.0	ZBTB38	747.2	Congenital anomalies of peripheral vascular system	44	0.7401	0.1721
rs6763931	3	141102833.0	ZBTB38	577.3	Cyst and pseudocyst of pancreas	67	0.7848	0.1734
rs6763931	3	141102833.0	ZBTB38	395.2	Nonrheumatic aortic valve disorders	814	0.9295	0.1736
rs6763931	3	141102833.0	ZBTB38	569.0	Other disorders of intestine	533	0.9174	0.1737
rs6763931	3	141102833.0	ZBTB38	627.3	Postmenopausal atrophic vaginitis	526	1.111	0.1738
rs6763931	3	141102833.0	ZBTB38	433.8	Late effects of cerebrovascular disease	675	0.9229	0.1745
rs6763931	3	141102833.0	ZBTB38	426.3	Bundle branch block	642	1.095	0.1747
rs6763931	3	141102833.0	ZBTB38	172.3	Carcinoma in situ of skin	325	1.1159999999999999	0.1755
rs6763931	3	141102833.0	ZBTB38	272.11	Hypercholesterolemia	4518	0.9479	0.1757
rs6763931	3	141102833.0	ZBTB38	537.0	Other disorders of stomach and duodenum	270	0.8865	0.1757
rs6763931	3	141102833.0	ZBTB38	361.2	Retinoschisis and retinal cysts	30	1.4180000000000001	0.1763
rs6763931	3	141102833.0	ZBTB38	580.0	Nephritis; nephrosis; renal sclerosis	389	1.105	0.1765
rs6763931	3	141102833.0	ZBTB38	743.12	Senile osteoporosis	95	0.8086	0.1776
rs6763931	3	141102833.0	ZBTB38	379.4	Anomalies of pupillary function	40	1.349	0.1781
rs6763931	3	141102833.0	ZBTB38	276.42	Alkalosis	42	0.7381	0.1797
rs6763931	3	141102833.0	ZBTB38	427.4	Cardiac arrest and ventricular fibrillation	137	1.183	0.1807
rs6763931	3	141102833.0	ZBTB38	362.21	Macular degeneration, dry	827	1.105	0.1815
rs6763931	3	141102833.0	ZBTB38	535.9	Gastritis and duodenitis, NOS	434	0.9076	0.1832
rs6763931	3	141102833.0	ZBTB38	8.52	Intestinal infection due to C. difficile	149	0.8547	0.1841
rs6763931	3	141102833.0	ZBTB38	442.2	Aneurysm of iliac artery	56	1.304	0.1843
rs6763931	3	141102833.0	ZBTB38	495.2	Asthma with exacerbation	155	1.1640000000000001	0.1844
rs6763931	3	141102833.0	ZBTB38	260.5	Abnormal loss of weight and underweight	266	1.124	0.1852
rs6763931	3	141102833.0	ZBTB38	317.11	Alcoholic liver damage	61	1.27	0.1856
rs6763931	3	141102833.0	ZBTB38	459.7	Blood vessel replaced	79	1.237	0.1856
rs6763931	3	141102833.0	ZBTB38	389.1	Sensorineural hearing loss	2291	1.05	0.1859
rs6763931	3	141102833.0	ZBTB38	573.91	Elevation of levels of transaminase or lactic acid dehydrogenase [LDH]	522	0.9162	0.1863
rs6763931	3	141102833.0	ZBTB38	742.0	Derangement of joint, non-traumatic	334	0.8991	0.1873
rs6763931	3	141102833.0	ZBTB38	430.2	Intracerebral hemorrhage	70	0.7951	0.1883
rs6763931	3	141102833.0	ZBTB38	738.0	Other acquired musculoskeletal deformity	353	0.9018	0.18899999999999997
rs6763931	3	141102833.0	ZBTB38	709.4	Dermatomyositis and Polymyositis	29	1.4080000000000001	0.1902
rs6763931	3	141102833.0	ZBTB38	912.0	Insect bite	348	0.9006	0.1908
rs6763931	3	141102833.0	ZBTB38	312.0	Conduct disorders	76	1.235	0.1934
rs6763931	3	141102833.0	ZBTB38	589.0	Abnormal results of function study of kidney	33	0.715	0.1936
rs6763931	3	141102833.0	ZBTB38	339.0	Other headache syndromes	2204	0.9546	0.1942
rs6763931	3	141102833.0	ZBTB38	961.1	Sulfonamides	320	0.8933	0.196
rs6763931	3	141102833.0	ZBTB38	496.1	Emphysema	283	1.117	0.1968
rs6763931	3	141102833.0	ZBTB38	257.0	Testicular dysfunction	144	0.8548	0.1978
rs6763931	3	141102833.0	ZBTB38	360.3	Hypotony of eye	28	1.4069999999999998	0.1993
rs6763931	3	141102833.0	ZBTB38	250.4	Abnormal glucose	1829	0.951	0.1995
rs6763931	3	141102833.0	ZBTB38	516.1	Hemoptysis	183	0.8723	0.2006
rs6763931	3	141102833.0	ZBTB38	707.3	Chronic ulcer of unspecified site	260	0.8919	0.2007
rs6763931	3	141102833.0	ZBTB38	599.4	Urinary incontinence	1353	1.0590000000000002	0.2009
rs6763931	3	141102833.0	ZBTB38	608.0	Other disorders of male genital organs	271	0.8808	0.2012
rs6763931	3	141102833.0	ZBTB38	465.0	Acute upper respiratory infections of multiple or unspecified sites	3947	0.9570000000000001	0.2014
rs6763931	3	141102833.0	ZBTB38	750.11	Esophageal atresia/tracheoesophageal fistula	54	1.275	0.2017
rs6763931	3	141102833.0	ZBTB38	381.1	Otitis media	1063	0.9397	0.2017
