snp	chromosome	basepair	gene	phewas_code	phewas_string	cases	odds_ratio	p
rs907092	17	37922259.0	IKZF3	477.0	Epistaxis or throat hemorrage	493	0.8584	0.029330000000000002
rs907092	17	37922259.0	IKZF3	624.0	Symptoms involving female genital tract	167	1.286	0.02943
rs907092	17	37922259.0	IKZF3	756.0	Other congenital musculoskeletal anomalies	26	0.5181	0.02943
rs907092	17	37922259.0	IKZF3	931.0	Contact dermatitis and other eczema due to plants [except food]	52	1.5490000000000002	0.03007
rs907092	17	37922259.0	IKZF3	350.5	Abnormal reflex	26	1.841	0.032260000000000004
rs907092	17	37922259.0	IKZF3	300.13	Phobia	30	1.777	0.03235
rs907092	17	37922259.0	IKZF3	368.0	Visual disturbances	1645	0.9183	0.03236
rs907092	17	37922259.0	IKZF3	800.4	Fracture of patella	126	0.7574	0.03297
rs907092	17	37922259.0	IKZF3	364.4	Corneal degenerations	184	0.7908	0.03472
rs907092	17	37922259.0	IKZF3	562.1	Diverticulosis	2483	0.9189	0.035160000000000004
rs907092	17	37922259.0	IKZF3	764.0	Sciatica	744	1.125	0.035930000000000004
rs907092	17	37922259.0	IKZF3	189.11	Malignant neoplasm of kidney, except pelvis	172	1.26	0.03601
rs907092	17	37922259.0	IKZF3	697.0	Sarcoidosis	69	0.6904	0.0364
rs907092	17	37922259.0	IKZF3	287.3	Thrombocytopenia	611	0.8799	0.03703
rs907092	17	37922259.0	IKZF3	618.5	Prolapse of vaginal vault after hysterectomy	102	0.7396	0.03734
rs907092	17	37922259.0	IKZF3	520.2	Disturbances in tooth eruption	189	1.256	0.037360000000000004
rs907092	17	37922259.0	IKZF3	803.0	Fracture of upper limb	1015	0.9029	0.03902
rs907092	17	37922259.0	IKZF3	276.5	Hypovolemia	1436	0.9158	0.0392
rs907092	17	37922259.0	IKZF3	912.0	Insect bite	348	1.1740000000000002	0.04237
rs907092	17	37922259.0	IKZF3	965.1	Opiates and related narcotics causing adverse effects in therapeutic use	250	0.8227	0.04253
rs907092	17	37922259.0	IKZF3	345.1	Epilepsy	170	1.25	0.04261
rs907092	17	37922259.0	IKZF3	290.11	Alzheimer's disease	737	0.8831	0.04312
rs907092	17	37922259.0	IKZF3	743.21	Pathologic fracture of vertebrae	331	0.8459	0.043210000000000005
rs907092	17	37922259.0	IKZF3	751.0	Genitourinary congenital anomalies	152	0.7879	0.04353
rs907092	17	37922259.0	IKZF3	563.0	Constipation	1449	0.91	0.045380000000000004
rs907092	17	37922259.0	IKZF3	702.2	Seborrheic keratosis	2570	0.9311	0.04597
rs907092	17	37922259.0	IKZF3	317.0	Alcohol-related disorders	515	0.8768	0.046810000000000004
rs907092	17	37922259.0	IKZF3	740.0	Osteoarthrosis	5272	0.9421	0.04685
rs907092	17	37922259.0	IKZF3	614.1	Pelvic peritoneal adhesions, female (postoperative) (postinfection)	25	1.7730000000000001	0.04857
rs907092	17	37922259.0	IKZF3	151.0	Cancer of stomach	51	1.484	0.04922
rs907092	17	37922259.0	IKZF3	603.2	Spermatocele	68	0.6768	0.04983
rs907092	17	37922259.0	IKZF3	527.0	Diseases of the salivary glands	238	0.8309	0.05027
rs907092	17	37922259.0	IKZF3	740.9	Osteoarthrosis NOS	4527	0.9393	0.05125
rs907092	17	37922259.0	IKZF3	596.0	Other disorders of bladder	727	0.8978	0.0544
rs907092	17	37922259.0	IKZF3	282.0	Hereditary hemolytic anemias	59	1.4280000000000002	0.054479999999999994
rs907092	17	37922259.0	IKZF3	536.8	Dyspepsia and other specified disorders of function of stomach	824	0.9011	0.05577000000000001
rs907092	17	37922259.0	IKZF3	797.0	Shock	141	0.7923	0.057170000000000006
rs907092	17	37922259.0	IKZF3	691.0	Congenital anomalies of skin	122	0.778	0.05805
rs907092	17	37922259.0	IKZF3	561.0	Symptoms involving digestive system	524	0.8718	0.05877
rs907092	17	37922259.0	IKZF3	189.1	Cancer of kidney and renal pelvis	174	1.229	0.058910000000000004
rs907092	17	37922259.0	IKZF3	743.11	Osteoporosis	1659	0.9185	0.05967000000000001
rs907092	17	37922259.0	IKZF3	803.1	Fracture of humerus	331	0.8576	0.060860000000000004
rs907092	17	37922259.0	IKZF3	53.1	Herpes zoster with nervous system complications	89	1.328	0.06141
rs907092	17	37922259.0	IKZF3	289.9	Abnormality of red blood cells	33	0.6186	0.06142
rs907092	17	37922259.0	IKZF3	269.0	Proteinuria	248	0.8414	0.06155
rs907092	17	37922259.0	IKZF3	426.8	Other cardiac conduction disorders	52	0.6778	0.06155
rs907092	17	37922259.0	IKZF3	349.0	Other and unspecified disorders of the nervous system	84	0.7435	0.062329999999999997
rs907092	17	37922259.0	IKZF3	443.8	Other specified peripheral vascular diseases	32	1.6119999999999999	0.06253
rs907092	17	37922259.0	IKZF3	709.0	Diffuse diseases of connective tissue	288	0.8502	0.06295
rs907092	17	37922259.0	IKZF3	531.2	Gastric ulcer	280	0.8463	0.06301
rs907092	17	37922259.0	IKZF3	599.0	Other symptoms/disorders or the urinary system	3821	0.9446	0.06417
rs907092	17	37922259.0	IKZF3	496.2	Chronic bronchitis	596	0.8893	0.06439
rs907092	17	37922259.0	IKZF3	318.0	Tobacco use disorder	1902	0.9355	0.06602999999999999
rs907092	17	37922259.0	IKZF3	702.1	Actinic keratosis	2505	0.9343	0.06713999999999999
rs907092	17	37922259.0	IKZF3	594.1	Calculus of kidney	628	0.8986	0.06834
rs907092	17	37922259.0	IKZF3	175.0	Acquired absence of breast	229	1.203	0.06851
rs907092	17	37922259.0	IKZF3	360.0	Disorders of the globe	111	0.7763	0.069
rs907092	17	37922259.0	IKZF3	689.0	Disorder of skin and subcutaneous tissue NOS	2203	0.9352	0.06931
rs907092	17	37922259.0	IKZF3	740.3	Osteoarthrosis involving more than one site, but not specified as generalized	689	0.8811	0.07275
rs907092	17	37922259.0	IKZF3	681.2	Cellulitis and abscess of face/neck	162	0.8163	0.07395
rs907092	17	37922259.0	IKZF3	346.0	Abnormal findings on study of brain and/or nervous system	87	0.7575	0.07438
rs907092	17	37922259.0	IKZF3	751.2	Congenital anomalies of urinary system	107	0.7782	0.07441
rs907092	17	37922259.0	IKZF3	743.13	Other specified osteoporosis	64	1.386	0.07515
rs907092	17	37922259.0	IKZF3	526.5	Inflammatory conditions of jaw	81	1.334	0.07527
rs907092	17	37922259.0	IKZF3	743.0	Osteoporosis, osteopenia and pathological fracture	3276	0.9413	0.07594
rs907092	17	37922259.0	IKZF3	536.0	Disorders of function of stomach	906	0.9122	0.07627
rs907092	17	37922259.0	IKZF3	364.9	Cornea replaced by transplant	49	0.6923	0.07899
rs907092	17	37922259.0	IKZF3	681.0	Superficial cellulitis and abscess	2493	0.9420000000000001	0.08027999999999999
rs907092	17	37922259.0	IKZF3	337.1	Peripheral autonomic neuropathy	150	1.225	0.08132
rs907092	17	37922259.0	IKZF3	433.31	Transient cerebral ischemia	951	0.9161	0.08176
rs907092	17	37922259.0	IKZF3	350.0	Abnormal movement	1838	0.9353	0.08223
rs907092	17	37922259.0	IKZF3	701.0	Other hypertrophic and atrophic conditions of skin	1824	0.9343	0.08233
rs907092	17	37922259.0	IKZF3	446.0	Polyarteritis nodosa and allied conditions	184	1.204	0.08242000000000001
rs907092	17	37922259.0	IKZF3	284.1	Pancytopenia	80	0.7537	0.08254
rs907092	17	37922259.0	IKZF3	440.22	Atherosclerosis of native arteries of the extremities with intermittent claudication	961	1.109	0.08306000000000001
rs907092	17	37922259.0	IKZF3	599.2	Retention of urine	1095	0.9182	0.0843
rs907092	17	37922259.0	IKZF3	562.2	Diverticulitis	460	0.8813	0.0851
rs907092	17	37922259.0	IKZF3	317.11	Alcoholic liver damage	61	1.369	0.08835
rs907092	17	37922259.0	IKZF3	260.0	Protein-calorie malnutrition	690	0.9085	0.09006
rs907092	17	37922259.0	IKZF3	735.0	Acquired foot deformities	1618	0.9321	0.0909
rs907092	17	37922259.0	IKZF3	593.1	Gross hematuria	73	1.3319999999999999	0.09224
rs907092	17	37922259.0	IKZF3	969.0	Poisoning by psychotropic agents	48	0.6990000000000001	0.09324
rs907092	17	37922259.0	IKZF3	740.11	Osteoarthrosis, localized, primary	399	0.8785	0.09455
rs907092	17	37922259.0	IKZF3	279.11	Deficiency of humoral immunity	29	1.561	0.09466000000000001
rs907092	17	37922259.0	IKZF3	368.4	Visual field defects	282	0.865	0.09494
rs907092	17	37922259.0	IKZF3	276.6	Fluid overload	275	0.8632	0.09526
rs907092	17	37922259.0	IKZF3	742.2	Pathological, developmental or recurrent dislocation	38	0.6717	0.09545
rs907092	17	37922259.0	IKZF3	452.2	Deep vein thrombosis [DVT]	302	0.8662	0.09555
rs907092	17	37922259.0	IKZF3	202.22	Reticulosarcoma	62	0.7348	0.09562000000000001
rs907092	17	37922259.0	IKZF3	459.1	Hemorrhage NOS	58	0.7272	0.09687
rs907092	17	37922259.0	IKZF3	972.0	Poisoning by agents primarily affecting the cardiovascular system	223	0.8469	0.09801
rs907092	17	37922259.0	IKZF3	726.3	Bursitis	693	0.8981	0.09813999999999999
rs907092	17	37922259.0	IKZF3	599.6	Oliguria and anuria	28	0.6311	0.09861
rs907092	17	37922259.0	IKZF3	870.5	Open wound of lip and mouth	51	0.7138	0.09892999999999999
rs907092	17	37922259.0	IKZF3	270.3	Disorders of plasma protein metabolism	227	0.8538	0.09896
rs907092	17	37922259.0	IKZF3	288.2	Elevated white blood cell count	239	0.8573	0.09969
rs907092	17	37922259.0	IKZF3	743.1	Osteoporosis, NOS or other	1752	0.9302	0.1001
rs907092	17	37922259.0	IKZF3	840.3	Joint/ligament sprain	228	0.8491	0.1007
rs907092	17	37922259.0	IKZF3	535.0	Gastritis and duodenitis	1061	0.9231	0.10099999999999999
rs907092	17	37922259.0	IKZF3	173.0	Neoplasm of uncertain behavior of skin	497	0.8943	0.1014
rs907092	17	37922259.0	IKZF3	214.0	Lipoma	475	0.8957	0.1022
rs907092	17	37922259.0	IKZF3	184.11	Malignant neoplasm of ovary	58	0.7307	0.1022
rs907092	17	37922259.0	IKZF3	495.0	Asthma	1390	0.9329	0.1025
rs907092	17	37922259.0	IKZF3	601.4	Balanoposthitis	67	0.7289	0.1025
rs907092	17	37922259.0	IKZF3	256.4	Polycystic ovaries	33	0.6519	0.1043
rs907092	17	37922259.0	IKZF3	446.9	Arteritis NOS	74	1.3119999999999998	0.1052
rs907092	17	37922259.0	IKZF3	149.0	Cancer of larynx, pharynx, nasal cavities	150	0.8245	0.1054
rs907092	17	37922259.0	IKZF3	572.0	Ascites (non malignant)	136	0.8181	0.1055
rs907092	17	37922259.0	IKZF3	519.2	Respiratory complications	63	0.7436	0.1059
rs907092	17	37922259.0	IKZF3	588.1	Renal osteodystrophy	92	0.7833	0.1063
rs907092	17	37922259.0	IKZF3	274.21	Chondrocalcinosis	167	0.8338	0.10800000000000001
rs907092	17	37922259.0	IKZF3	290.1	Dementias	1170	0.9197	0.1084
rs907092	17	37922259.0	IKZF3	110.13	Dermatophytosis of the body	169	0.8364	0.1094
rs907092	17	37922259.0	IKZF3	740.1	Osteoarthritis; localized	1645	0.9353	0.1113
rs907092	17	37922259.0	IKZF3	433.3	Cerebral ischemia	1005	0.9247	0.1113
rs907092	17	37922259.0	IKZF3	737.3	Kyphoscoliosis and scoliosis	229	0.8581	0.1116
rs907092	17	37922259.0	IKZF3	418.1	Precordial pain	223	0.8538	0.1123
rs907092	17	37922259.0	IKZF3	201.0	Hodgkin's disease	45	0.7064	0.1123
rs907092	17	37922259.0	IKZF3	200.0	Myeloproliferative disease	165	0.8375	0.1141
rs907092	17	37922259.0	IKZF3	755.6	Other congenital anomalies of lower limb, including pelvic girdle	45	0.7075	0.1145
rs907092	17	37922259.0	IKZF3	535.2	Atrophic gastritis	103	1.25	0.1147
rs907092	17	37922259.0	IKZF3	871.4	Open wound of toe(s)	49	1.376	0.11599999999999999
rs907092	17	37922259.0	IKZF3	705.1	Dyshidrosis	68	0.7603	0.1161
rs907092	17	37922259.0	IKZF3	317.1	Alcoholism	396	0.8889	0.1171
rs907092	17	37922259.0	IKZF3	244.2	Acquired hypothyroidism	45	1.4040000000000001	0.1176
rs907092	17	37922259.0	IKZF3	580.31	Nephritis and nephropathy in diseases classified elsewhere	253	1.1520000000000001	0.1191
rs907092	17	37922259.0	IKZF3	348.9	Other conditions of brain, NOS	83	0.7791	0.1195
rs907092	17	37922259.0	IKZF3	614.51	Cervicitis and endocervicitis	72	0.7642	0.1196
rs907092	17	37922259.0	IKZF3	290.0	Delirium dementia and amnestic and other cognitive disorders	1566	0.9324	0.1204
rs907092	17	37922259.0	IKZF3	366.1	Nonsenile Cataract	240	0.8326	0.1212
rs907092	17	37922259.0	IKZF3	792.0	Abnormal Papanicolaou smear of cervix and cervical HPV	455	0.89	0.122
rs907092	17	37922259.0	IKZF3	562.0	Diverticulosis and diverticulitis	2761	0.943	0.1225
rs907092	17	37922259.0	IKZF3	707.3	Chronic ulcer of unspecified site	260	1.147	0.1238
rs907092	17	37922259.0	IKZF3	695.41	Lupus erythematosus	39	1.422	0.124
rs907092	17	37922259.0	IKZF3	246.7	Abnormal results of function study of thyroid	290	0.8739	0.1243
rs907092	17	37922259.0	IKZF3	789.0	Nausea and vomiting	1851	0.945	0.1264
rs907092	17	37922259.0	IKZF3	480.11	Pneumococcal pneumonia	42	1.4	0.1275
rs907092	17	37922259.0	IKZF3	430.1	Subarachnoid hemorrhage	36	0.6898	0.1275
rs907092	17	37922259.0	IKZF3	735.3	Hallux valgus (Bunion)	667	0.9108	0.1282
rs907092	17	37922259.0	IKZF3	8.5	Bacterial enteritis	194	0.8546	0.1283
rs907092	17	37922259.0	IKZF3	368.9	Subjective visual disturbances	461	0.9001	0.1285
rs907092	17	37922259.0	IKZF3	681.7	Cellulitis and abscess of trunk	229	0.8656	0.1309
rs907092	17	37922259.0	IKZF3	276.11	Hyperosmolality and/or hypernatremia	107	0.8094	0.1317
rs907092	17	37922259.0	IKZF3	702.0	Degenerative skin conditions and other dermatoses	4203	0.9521	0.1324
rs907092	17	37922259.0	IKZF3	614.53	Cyst or abscess of Bartholin's gland	34	0.682	0.1327
rs907092	17	37922259.0	IKZF3	195.0	Cancer, suspected or other	499	0.9053	0.1338
rs907092	17	37922259.0	IKZF3	362.4	Retinal vascular changes and abnomalities	496	0.898	0.1344
rs907092	17	37922259.0	IKZF3	707.1	Decubitus ulcer	385	0.8936	0.1344
rs907092	17	37922259.0	IKZF3	272.13	Mixed hyperlipidemia	771	0.9156	0.1366
rs907092	17	37922259.0	IKZF3	594.0	Urinary calculus	828	0.9262	0.1367
rs907092	17	37922259.0	IKZF3	601.11	Acute prostatitis	67	0.7613	0.1372
rs907092	17	37922259.0	IKZF3	626.11	Absent or infrequent menstruation	111	0.7929999999999999	0.1375
rs907092	17	37922259.0	IKZF3	557.8	Other specified intestinal malabsorption	61	0.7524	0.1376
rs907092	17	37922259.0	IKZF3	414.2	ASCVD	166	0.8426	0.1384
rs907092	17	37922259.0	IKZF3	627.21	Symptomatic artificial menopause	149	0.8147	0.1385
rs907092	17	37922259.0	IKZF3	599.5	Frequency of urination and polyuria	1457	0.9374	0.1388
rs907092	17	37922259.0	IKZF3	276.0	Disorders of fluid, electrolyte, and acid-base balance	3400	0.9557	0.1394
rs907092	17	37922259.0	IKZF3	275.5	Disorders of calcium/phosphorus metabolism	496	0.9075	0.1401
rs907092	17	37922259.0	IKZF3	649.1	Diabetes or abnormal glucose tolerance complicating pregnancy	29	1.518	0.1405
rs907092	17	37922259.0	IKZF3	522.0	Diseases of pulp and periapical tissues	530	1.105	0.1417
rs907092	17	37922259.0	IKZF3	427.21	Atrial fibrillation	1950	0.937	0.1436
rs907092	17	37922259.0	IKZF3	284.0	Aplastic anemia	172	0.8522	0.1489
rs907092	17	37922259.0	IKZF3	519.8	Other diseases of respiratory system, NEC	151	0.8428	0.1499
rs907092	17	37922259.0	IKZF3	365.11	Primary open angle glaucoma	416	0.8914	0.1504
rs907092	17	37922259.0	IKZF3	388.0	Other disorders of ear	314	1.133	0.1506
rs907092	17	37922259.0	IKZF3	580.3	Nephritis and nephropathy without mention of glomerulonephritis	310	1.125	0.1526
rs907092	17	37922259.0	IKZF3	8.0	Intestinal infection	406	0.9022	0.1528
rs907092	17	37922259.0	IKZF3	427.61	Supraventricular premature beats	207	0.8562	0.1532
rs907092	17	37922259.0	IKZF3	593.2	Microscopic hematuria	93	0.8056	0.1535
rs907092	17	37922259.0	IKZF3	289.0	Other diseases of blood and blood-forming organs	363	0.8971	0.1553
rs907092	17	37922259.0	IKZF3	280.2	Iron deficiency anemia secondary to blood loss (chronic)	192	1.158	0.1562
rs907092	17	37922259.0	IKZF3	747.13	Congenital anomalies of great vessels	34	1.412	0.1601
rs907092	17	37922259.0	IKZF3	573.2	Liver replaced by transplant	28	1.463	0.1603
rs907092	17	37922259.0	IKZF3	619.0	Noninflammatory female genital disorders	571	0.9143	0.1613
rs907092	17	37922259.0	IKZF3	395.3	Nonrheumatic tricuspid valve disorders	114	1.207	0.162
rs907092	17	37922259.0	IKZF3	627.22	Need for Hormone replacement therapy (postmenopausal)	575	0.8834	0.1638
rs907092	17	37922259.0	IKZF3	793.7	Nonspecific abnormal findings on radiological and other examination of musculoskeletal system	72	1.261	0.1648
rs907092	17	37922259.0	IKZF3	573.3	Hepatomegaly	49	1.324	0.1665
rs907092	17	37922259.0	IKZF3	282.9	Other hereditary hemolytic anemias	26	1.47	0.1669
rs907092	17	37922259.0	IKZF3	277.9	Other disorders of metabolic, endocrine, immunity disorders	37	1.383	0.16699999999999998
rs907092	17	37922259.0	IKZF3	149.4	Cancer of larynx	101	0.8188	0.1684
rs907092	17	37922259.0	IKZF3	627.2	Symptomatic menopause	1847	0.9304	0.1689
rs907092	17	37922259.0	IKZF3	480.12	Pseudomonal pneumonia	25	0.6635	0.1689
rs907092	17	37922259.0	IKZF3	686.2	Impetigo	81	1.24	0.1704
rs907092	17	37922259.0	IKZF3	276.41	Acidosis	153	0.8517	0.1708
rs907092	17	37922259.0	IKZF3	519.0	Other diseases of respiratory system, not elsewhere classified	716	0.9272	0.1725
rs907092	17	37922259.0	IKZF3	420.0	Carditis	362	1.109	0.1729
rs907092	17	37922259.0	IKZF3	962.3	Hormones and synthetic substitutes causing adverse effects in therapeutic use	25	0.6676	0.1743
rs907092	17	37922259.0	IKZF3	716.2	Unspecified monoarthritis	64	0.7823	0.1744
rs907092	17	37922259.0	IKZF3	274.2	Crystal arthropathies	171	0.8599	0.1758
rs907092	17	37922259.0	IKZF3	527.2	Sialoadenitis	103	0.8246	0.1762
rs907092	17	37922259.0	IKZF3	605.0	Erectile dysfunction [ED]	1098	0.9251	0.1767
rs907092	17	37922259.0	IKZF3	250.13	Type 1 diabetes with ophthalmic manifestations	129	1.188	0.1768
rs907092	17	37922259.0	IKZF3	337.0	Disorders of the autonomic nervous system	217	1.14	0.177
rs907092	17	37922259.0	IKZF3	594.3	Calculus of ureter	338	0.8988	0.1777
rs907092	17	37922259.0	IKZF3	800.0	Fracture of lower limb	987	0.9344	0.1803
rs907092	17	37922259.0	IKZF3	972.2	Antilipemic and antiarteriosclerotic drugs causing adverse effects in therapeutic use	28	0.6881	0.1813
rs907092	17	37922259.0	IKZF3	705.0	Disorders of sweat glands	303	0.8946	0.1841
rs907092	17	37922259.0	IKZF3	528.11	Stomatitis and mucositis (ulcerative)	44	1.33	0.1843
rs907092	17	37922259.0	IKZF3	367.9	Blindness and low vision	249	0.8783	0.1852
rs907092	17	37922259.0	IKZF3	790.6	Other abnormal blood chemistry	1853	0.9483	0.1855
rs907092	17	37922259.0	IKZF3	369.2	Eye infection, viral	147	1.172	0.18600000000000003
rs907092	17	37922259.0	IKZF3	379.9	Pain, swelling or discharge of eye	175	1.158	0.1866
rs907092	17	37922259.0	IKZF3	362.22	Macular degeneration, wet	252	0.8706	0.187
rs907092	17	37922259.0	IKZF3	335.0	Multiple sclerosis	83	0.8106	0.1888
rs907092	17	37922259.0	IKZF3	800.2	Fracture of unspecified part of femur	131	0.8457	0.18899999999999997
rs907092	17	37922259.0	IKZF3	289.8	Polycythemia vera, secondary	69	0.7973	0.1893
rs907092	17	37922259.0	IKZF3	585.4	Chronic kidney disease, Stage I or II	151	0.8566	0.1895
rs907092	17	37922259.0	IKZF3	495.2	Asthma with exacerbation	155	0.8589	0.191
rs907092	17	37922259.0	IKZF3	782.3	Edema	2137	0.9539	0.1914
rs907092	17	37922259.0	IKZF3	611.11	Mammographic microcalcification	80	1.235	0.1915
rs907092	17	37922259.0	IKZF3	385.0	Other disorders of middle ear and mastoid	110	0.8365	0.1941
rs907092	17	37922259.0	IKZF3	157.0	Pancreatic cancer	85	0.8162	0.1957
rs907092	17	37922259.0	IKZF3	184.1	Malignant neoplasm of ovary and other uterine adnexa	79	0.81	0.1966
rs907092	17	37922259.0	IKZF3	609.1	Infertility, male	38	1.3619999999999999	0.1969
rs907092	17	37922259.0	IKZF3	577.2	Chronic pancreatitis	61	0.7871	0.1969
rs907092	17	37922259.0	IKZF3	733.8	Malunion and nonunion of fracture	121	0.8435	0.1974
rs907092	17	37922259.0	IKZF3	740.12	Osteoarthrosis, localized, secondary	80	0.8117	0.2019
rs907092	17	37922259.0	IKZF3	994.0	Sepsis and SIRS	290	0.8973	0.2031
rs907092	17	37922259.0	IKZF3	288.11	Neutropenia	366	0.9078	0.2042
rs907092	17	37922259.0	IKZF3	731.1	Osteitis deformans [Paget's disease of bone]	27	0.7020000000000001	0.2046
rs907092	17	37922259.0	IKZF3	256.0	Ovarian dysfunction	42	0.7474	0.2062
rs907092	17	37922259.0	IKZF3	442.8	Aneurysm of other specified artery	42	0.7497	0.2069
rs907092	17	37922259.0	IKZF3	505.0	Other pulmonary inflamation or edema	204	0.8798	0.2072
rs907092	17	37922259.0	IKZF3	710.19	Unspecified osteomyelitis	192	1.139	0.2074
rs907092	17	37922259.0	IKZF3	716.91	Arthropathy NOS involving multiple sites	72	1.234	0.2077
rs907092	17	37922259.0	IKZF3	618.0	Genital prolapse	718	0.9307	0.20800000000000002
rs907092	17	37922259.0	IKZF3	598.0	Abnormal findings on examination of urine	694	0.9296	0.2084
rs907092	17	37922259.0	IKZF3	420.3	Endocarditis	177	1.1440000000000001	0.209
rs907092	17	37922259.0	IKZF3	726.2	Synoviopathy	238	0.8812	0.2096
rs907092	17	37922259.0	IKZF3	613.7	Other signs and symptoms in breast	174	0.8659	0.2105
rs907092	17	37922259.0	IKZF3	716.0	Other arthropathies	1503	0.9505	0.2109
rs907092	17	37922259.0	IKZF3	686.0	Other local infections of skin and subcutaneous tissue	697	1.074	0.2118
rs907092	17	37922259.0	IKZF3	913.0	Toxic effect of venom	89	0.8253	0.2118
rs907092	17	37922259.0	IKZF3	805.0	Fracture of vertebral column without mention of spinal cord injury	402	0.912	0.2126
rs907092	17	37922259.0	IKZF3	743.9	Osteopenia	1796	0.9476	0.2149
rs907092	17	37922259.0	IKZF3	459.0	Other disorders of circulatory system	979	0.9411	0.215
rs907092	17	37922259.0	IKZF3	70.4	Chronic hepatitis	46	1.297	0.2154
rs907092	17	37922259.0	IKZF3	585.2	Renal failure NOS	194	1.136	0.2163
