snp	chromosome	basepair	gene	phewas_code	phewas_string	cases	odds_ratio	p
rs3894194	17	38121993.0	GSDMA	242.0	Thyrotoxicosis with or without goiter	361	1.18	0.03244
rs3894194	17	38121993.0	GSDMA	276.41	Acidosis	153	1.2819999999999998	0.03248
rs3894194	17	38121993.0	GSDMA	524.0	Dentofacial anomalies, including malocclusion	81	1.405	0.0326
rs3894194	17	38121993.0	GSDMA	277.4	Disorders of bilirubin excretion	46	0.6273	0.03363
rs3894194	17	38121993.0	GSDMA	735.2	Acquired toe deformities	758	1.128	0.03365
rs3894194	17	38121993.0	GSDMA	250.15	Diabetes type 1 with peripheral circulatory disorders	35	1.681	0.033760000000000005
rs3894194	17	38121993.0	GSDMA	218.0	Benign neoplasm of uterus	466	0.8589	0.03483
rs3894194	17	38121993.0	GSDMA	703.1	Ingrowing nail	793	1.12	0.035480000000000005
rs3894194	17	38121993.0	GSDMA	365.11	Primary open angle glaucoma	416	1.181	0.03634
rs3894194	17	38121993.0	GSDMA	747.2	Congenital anomalies of peripheral vascular system	44	1.5630000000000002	0.0386
rs3894194	17	38121993.0	GSDMA	706.2	Sebaceous cyst	1223	1.0959999999999999	0.040760000000000005
rs3894194	17	38121993.0	GSDMA	302.1	Decreased libido	34	0.5911	0.04096
rs3894194	17	38121993.0	GSDMA	362.9	Retinal edema and hypertensive retinopathy	220	1.23	0.04098
rs3894194	17	38121993.0	GSDMA	571.81	Portal hypertension	54	1.4869999999999999	0.042730000000000004
rs3894194	17	38121993.0	GSDMA	41.9	Infection with drug-resistant microorganisms	150	0.785	0.042789999999999995
rs3894194	17	38121993.0	GSDMA	695.42	Systemic lupus erythematosus	98	0.7390000000000001	0.04289
rs3894194	17	38121993.0	GSDMA	695.41	Lupus erythematosus	39	0.6137	0.0429
rs3894194	17	38121993.0	GSDMA	475.9	Postnasal drip	47	1.535	0.04314
rs3894194	17	38121993.0	GSDMA	740.2	Osteoarthrosis, generalized	530	1.15	0.047619999999999996
rs3894194	17	38121993.0	GSDMA	912.0	Insect bite	348	0.8540000000000001	0.04866
rs3894194	17	38121993.0	GSDMA	871.0	Open wounds of extremities	1720	0.9232	0.0495
rs3894194	17	38121993.0	GSDMA	362.22	Macular degeneration, wet	252	1.228	0.05003
rs3894194	17	38121993.0	GSDMA	38.2	Gram positive septicemia	69	0.7073	0.05035
rs3894194	17	38121993.0	GSDMA	279.11	Deficiency of humoral immunity	29	0.5766	0.05036
rs3894194	17	38121993.0	GSDMA	704.11	Alopecia Areata	31	1.652	0.05069
rs3894194	17	38121993.0	GSDMA	695.4	Lupus	112	0.7621	0.050789999999999995
rs3894194	17	38121993.0	GSDMA	522.0	Diseases of pulp and periapical tissues	530	0.8759	0.05111
rs3894194	17	38121993.0	GSDMA	433.21	Cerebral artery occlusion, with cerebral infarction	510	1.137	0.051320000000000005
rs3894194	17	38121993.0	GSDMA	627.0	Menopausal and postmenopausal disorders	2744	1.091	0.052289999999999996
rs3894194	17	38121993.0	GSDMA	737.0	Curvature of spine	353	1.163	0.053529999999999994
rs3894194	17	38121993.0	GSDMA	707.1	Decubitus ulcer	385	1.156	0.05409
rs3894194	17	38121993.0	GSDMA	751.21	Cystic kidney disease	75	1.3730000000000002	0.05458
rs3894194	17	38121993.0	GSDMA	80.0	Postoperative infection	446	1.141	0.05463
rs3894194	17	38121993.0	GSDMA	585.4	Chronic kidney disease, Stage I or II	151	1.248	0.05939
rs3894194	17	38121993.0	GSDMA	287.1	Spontaneous ecchymoses	70	1.3840000000000001	0.059620000000000006
rs3894194	17	38121993.0	GSDMA	315.2	Speech and language disorder	133	1.264	0.05969
rs3894194	17	38121993.0	GSDMA	281.11	Pernicious anemia	109	0.7701	0.0617
rs3894194	17	38121993.0	GSDMA	801.0	Fracture of ankle and foot	948	1.099	0.06209
rs3894194	17	38121993.0	GSDMA	702.1	Actinic keratosis	2505	1.072	0.06225
rs3894194	17	38121993.0	GSDMA	369.0	Infection of the eye	1229	1.1	0.06253
rs3894194	17	38121993.0	GSDMA	604.1	Redundant prepuce and phimosis/BXO	70	1.45	0.06312999999999999
rs3894194	17	38121993.0	GSDMA	613.5	Mastodynia	311	1.179	0.0638
rs3894194	17	38121993.0	GSDMA	287.0	Purpura and other hemorrhagic conditions	786	1.107	0.06384
rs3894194	17	38121993.0	GSDMA	695.7	Lichen	88	1.324	0.06394
rs3894194	17	38121993.0	GSDMA	509.2	Respiratory insufficiency	236	1.19	0.06535
rs3894194	17	38121993.0	GSDMA	363.3	Chorioretinal scars	118	1.28	0.06737
rs3894194	17	38121993.0	GSDMA	198.2	Secondary malignancy of respiratory organs	140	0.7963	0.06737
rs3894194	17	38121993.0	GSDMA	374.0	Other disorders of eyelids	1407	1.094	0.06777000000000001
rs3894194	17	38121993.0	GSDMA	722.7	Intervertebral disc disorder with myelopathy	52	1.435	0.06823
rs3894194	17	38121993.0	GSDMA	433.2	Occlusion of cerebral arteries	565	1.122	0.06831
rs3894194	17	38121993.0	GSDMA	522.5	Periapical abscess	481	0.8792	0.06972
rs3894194	17	38121993.0	GSDMA	473.3	Paralysis/spasm of vocal cords or larynx	72	0.7287	0.06982999999999999
rs3894194	17	38121993.0	GSDMA	706.0	Diseases of sebaceous glands	2019	1.069	0.06986
rs3894194	17	38121993.0	GSDMA	276.14	Hypopotassemia	1220	1.087	0.07065
rs3894194	17	38121993.0	GSDMA	213.0	Benign neoplasm of bone and articular cartilage	54	1.4180000000000001	0.07088
rs3894194	17	38121993.0	GSDMA	261.0	Vitamin deficiency	640	0.8992	0.07106
rs3894194	17	38121993.0	GSDMA	333.4	Torsion dystonia	70	0.7295	0.07121
rs3894194	17	38121993.0	GSDMA	402.0	Elevated blood pressure reading without diagnosis of hypertension	1773	1.091	0.07192
rs3894194	17	38121993.0	GSDMA	800.4	Fracture of patella	126	1.26	0.07209
rs3894194	17	38121993.0	GSDMA	261.2	Vitamin B-complex deficiencies	379	0.8726	0.07211000000000001
rs3894194	17	38121993.0	GSDMA	728.7	Fasciitis	974	1.103	0.07232999999999999
rs3894194	17	38121993.0	GSDMA	473.4	Voice disturbance	487	1.1320000000000001	0.07293
rs3894194	17	38121993.0	GSDMA	751.0	Genitourinary congenital anomalies	152	1.23	0.07347000000000001
rs3894194	17	38121993.0	GSDMA	568.0	Other disorders of peritoneum	113	0.7824	0.07379
rs3894194	17	38121993.0	GSDMA	740.1	Osteoarthritis; localized	1645	1.078	0.07392
rs3894194	17	38121993.0	GSDMA	195.1	Malignant neoplasm, other	377	0.8716	0.07468
rs3894194	17	38121993.0	GSDMA	599.2	Retention of urine	1095	1.092	0.07502
rs3894194	17	38121993.0	GSDMA	300.3	Obsessive-compulsive disorders	52	0.6916	0.0759
rs3894194	17	38121993.0	GSDMA	334.0	Degenerative disease of the spinal cord	110	0.7835	0.0765
rs3894194	17	38121993.0	GSDMA	694.2	Other dyschromia	310	1.156	0.07661
rs3894194	17	38121993.0	GSDMA	703.8	Other specified diseases of nail	939	1.095	0.07703
rs3894194	17	38121993.0	GSDMA	964.1	Anticoagulants causing adverse effects	63	1.3780000000000001	0.0776
rs3894194	17	38121993.0	GSDMA	260.0	Protein-calorie malnutrition	690	1.105	0.07808999999999999
rs3894194	17	38121993.0	GSDMA	386.9	Light-headedness and vertigo	2692	1.062	0.07841000000000001
rs3894194	17	38121993.0	GSDMA	388.0	Other disorders of ear	314	0.8534	0.07855
rs3894194	17	38121993.0	GSDMA	613.1	Inflammatory disease of breast	84	0.7503	0.07898
rs3894194	17	38121993.0	GSDMA	276.4	Acid-base balance disorder	215	1.187	0.08073
rs3894194	17	38121993.0	GSDMA	704.0	Diseases of hair and hair follicles	413	1.133	0.08281000000000001
rs3894194	17	38121993.0	GSDMA	369.5	Conjunctivitis, infectious	939	1.103	0.08336
rs3894194	17	38121993.0	GSDMA	618.0	Genital prolapse	718	1.104	0.08507999999999999
rs3894194	17	38121993.0	GSDMA	495.1	Chronic obstructive asthma	253	0.8519	0.08666
rs3894194	17	38121993.0	GSDMA	280.0	Iron deficiency anemias	1189	0.9249	0.08772
rs3894194	17	38121993.0	GSDMA	364.4	Corneal degenerations	184	1.205	0.08793
rs3894194	17	38121993.0	GSDMA	53.1	Herpes zoster with nervous system complications	89	0.7679	0.09063
rs3894194	17	38121993.0	GSDMA	496.0	Chronic airway obstruction	1807	1.068	0.09272999999999999
rs3894194	17	38121993.0	GSDMA	286.0	Coagulation defects	2191	1.062	0.09312000000000001
rs3894194	17	38121993.0	GSDMA	962.0	Poisoning by hormones and synthetic substitutes	159	0.8225	0.0942
rs3894194	17	38121993.0	GSDMA	242.2	Toxic multinodular goiter	42	1.452	0.09539
rs3894194	17	38121993.0	GSDMA	753.1	Congenital cataract and lens anomalies	35	1.495	0.0972
rs3894194	17	38121993.0	GSDMA	569.0	Other disorders of intestine	533	0.9007	0.1008
rs3894194	17	38121993.0	GSDMA	603.1	Hydrocele	125	1.2790000000000001	0.1016
rs3894194	17	38121993.0	GSDMA	588.2	Secondary hyperparathyroidism (of renal origin)	166	1.2009999999999998	0.1016
rs3894194	17	38121993.0	GSDMA	573.2	Liver replaced by transplant	28	0.6275	0.1018
rs3894194	17	38121993.0	GSDMA	189.12	Malignant neoplasm of renal pelvis	26	0.6187	0.1032
rs3894194	17	38121993.0	GSDMA	568.1	Peritoneal adhesions (postoperative) (postinfection)	78	0.7643	0.1039
rs3894194	17	38121993.0	GSDMA	41.4	E. coli	201	0.8446	0.1044
rs3894194	17	38121993.0	GSDMA	586.2	Cyst of kidney, acquired	235	1.165	0.1045
rs3894194	17	38121993.0	GSDMA	285.21	Anemia in chronic kidney disease	230	1.167	0.1058
rs3894194	17	38121993.0	GSDMA	599.3	Dysuria	914	1.093	0.1061
rs3894194	17	38121993.0	GSDMA	318.0	Tobacco use disorder	1902	1.06	0.1064
rs3894194	17	38121993.0	GSDMA	473.0	Diseases of the larynx and vocal cords	659	1.102	0.1079
rs3894194	17	38121993.0	GSDMA	594.1	Calculus of kidney	628	1.0979999999999999	0.1086
rs3894194	17	38121993.0	GSDMA	599.6	Oliguria and anuria	28	1.548	0.1091
rs3894194	17	38121993.0	GSDMA	754.2	Spondylolisthesis, congenital	79	1.2930000000000001	0.1091
rs3894194	17	38121993.0	GSDMA	840.1	Muscle/tendon sprain	37	0.6801	0.1107
rs3894194	17	38121993.0	GSDMA	531.4	Peptic ulcers	343	0.8759999999999999	0.111
rs3894194	17	38121993.0	GSDMA	740.3	Osteoarthrosis involving more than one site, but not specified as generalized	689	1.119	0.1111
rs3894194	17	38121993.0	GSDMA	743.9	Osteopenia	1796	1.072	0.1111
rs3894194	17	38121993.0	GSDMA	964.0	Poisoning by agents primarily affecting blood constituents	71	1.3119999999999998	0.1112
rs3894194	17	38121993.0	GSDMA	389.1	Sensorineural hearing loss	2291	0.9426	0.1118
rs3894194	17	38121993.0	GSDMA	772.3	Muscle weakness	227	1.166	0.1119
rs3894194	17	38121993.0	GSDMA	588.0	Disorders resulting from impaired renal function	238	1.16	0.1134
rs3894194	17	38121993.0	GSDMA	696.0	Psoriasis and related disorders	368	1.128	0.1134
rs3894194	17	38121993.0	GSDMA	585.2	Renal failure NOS	194	0.847	0.1144
rs3894194	17	38121993.0	GSDMA	454.1	Varicose veins of lower extremity	1081	1.089	0.1158
rs3894194	17	38121993.0	GSDMA	800.0	Fracture of lower limb	987	1.083	0.1168
rs3894194	17	38121993.0	GSDMA	506.0	Empyema and pneumothorax	228	1.161	0.1175
rs3894194	17	38121993.0	GSDMA	293.0	Symptoms involving head and neck	529	1.107	0.1176
rs3894194	17	38121993.0	GSDMA	362.8	Retinal hemorrhage/ischemia	162	1.207	0.1178
rs3894194	17	38121993.0	GSDMA	600.0	Hyperplasia of prostate	2205	1.081	0.1179
rs3894194	17	38121993.0	GSDMA	333.0	Extrapyramidal disease and abnormal movement disorders	588	0.9088	0.1186
rs3894194	17	38121993.0	GSDMA	440.22	Atherosclerosis of native arteries of the extremities with intermittent claudication	961	0.912	0.1192
rs3894194	17	38121993.0	GSDMA	360.0	Disorders of the globe	111	1.239	0.1201
rs3894194	17	38121993.0	GSDMA	841.0	Sprains and strains of back and neck	2209	1.068	0.1222
rs3894194	17	38121993.0	GSDMA	716.11	Unspecified polyarthropathy or polyarthritis involving multiple sites	64	0.7543	0.124
rs3894194	17	38121993.0	GSDMA	356.0	Hereditary and idiopathic peripheral neuropathy	851	0.9246	0.1247
rs3894194	17	38121993.0	GSDMA	785.0	Abdominal pain	5062	1.045	0.125
rs3894194	17	38121993.0	GSDMA	962.1	Adrenal cortical steroids causing adverse effects in therapeutic use	82	0.7818	0.1265
rs3894194	17	38121993.0	GSDMA	361.2	Retinoschisis and retinal cysts	30	1.484	0.127
rs3894194	17	38121993.0	GSDMA	599.4	Urinary incontinence	1353	1.072	0.127
rs3894194	17	38121993.0	GSDMA	70.4	Chronic hepatitis	46	0.7187	0.1284
rs3894194	17	38121993.0	GSDMA	527.0	Diseases of the salivary glands	238	1.1520000000000001	0.1293
rs3894194	17	38121993.0	GSDMA	550.1	Inguinal hernia	983	1.082	0.1294
rs3894194	17	38121993.0	GSDMA	531.3	Duodenal ulcer	209	0.8544	0.13
rs3894194	17	38121993.0	GSDMA	459.1	Hemorrhage NOS	58	1.3319999999999999	0.1302
rs3894194	17	38121993.0	GSDMA	809.0	Fracture of unspecified bones	842	1.084	0.1307
rs3894194	17	38121993.0	GSDMA	428.0	Congestive heart failure; nonhypertensive	2044	1.063	0.1318
rs3894194	17	38121993.0	GSDMA	452.2	Deep vein thrombosis [DVT]	302	1.139	0.1348
rs3894194	17	38121993.0	GSDMA	429.2	Abnormal function study of cardiovascular system	708	1.092	0.1348
rs3894194	17	38121993.0	GSDMA	38.1	Gram negative septicemia	135	0.8294	0.135
rs3894194	17	38121993.0	GSDMA	790.1	Elevated sedimentation rate	156	1.193	0.1356
rs3894194	17	38121993.0	GSDMA	558.0	Noninfectious gastroenteritis	1035	1.083	0.1362
rs3894194	17	38121993.0	GSDMA	626.12	Excessive or frequent menstruation	464	1.1540000000000001	0.1369
rs3894194	17	38121993.0	GSDMA	394.1	Mitral valve stenosis and/or aortic valve stenosis	407	1.117	0.1371
rs3894194	17	38121993.0	GSDMA	289.4	Lymphadenitis	597	1.094	0.1378
rs3894194	17	38121993.0	GSDMA	592.1	Cystitis	471	0.8961	0.1394
rs3894194	17	38121993.0	GSDMA	333.1	Essential tremor	221	0.8648	0.1404
rs3894194	17	38121993.0	GSDMA	428.1	Congestive heart failure (CHF) NOS	1854	1.063	0.1416
rs3894194	17	38121993.0	GSDMA	256.0	Ovarian dysfunction	42	1.393	0.1417
rs3894194	17	38121993.0	GSDMA	173.0	Neoplasm of uncertain behavior of skin	497	1.105	0.1418
rs3894194	17	38121993.0	GSDMA	496.2	Chronic bronchitis	596	1.0979999999999999	0.1419
rs3894194	17	38121993.0	GSDMA	763.0	Thoracic or lumbosacral neuritis or radiculitis, unspecified	1659	0.9427	0.1426
rs3894194	17	38121993.0	GSDMA	54.0	Herpes simplex	228	0.8666	0.1435
rs3894194	17	38121993.0	GSDMA	751.2	Congenital anomalies of urinary system	107	1.2229999999999999	0.1439
rs3894194	17	38121993.0	GSDMA	386.0	Vertiginous syndromes and other disorders of vestibular system	3002	1.0490000000000002	0.1446
rs3894194	17	38121993.0	GSDMA	214.0	Lipoma	475	1.102	0.1456
rs3894194	17	38121993.0	GSDMA	840.3	Joint/ligament sprain	228	1.1540000000000001	0.1469
rs3894194	17	38121993.0	GSDMA	279.1	Immunity deficiency	60	0.7613	0.1476
rs3894194	17	38121993.0	GSDMA	363.0	Chorioretinal inflammations, scars, and other disorders of choroid	264	1.148	0.14800000000000002
rs3894194	17	38121993.0	GSDMA	715.1	Sacroiliitis NEC	47	0.7326	0.1491
rs3894194	17	38121993.0	GSDMA	703.0	Diseases of nail	994	1.075	0.1493
rs3894194	17	38121993.0	GSDMA	702.3	Scar conditions and fibrosis of skin	235	0.8703	0.1503
rs3894194	17	38121993.0	GSDMA	627.21	Symptomatic artificial menopause	149	1.218	0.1516
rs3894194	17	38121993.0	GSDMA	740.9	Osteoarthrosis NOS	4527	1.047	0.1519
rs3894194	17	38121993.0	GSDMA	979.0	Adverse drug events and drug allergies	727	0.9213	0.1529
rs3894194	17	38121993.0	GSDMA	346.0	Abnormal findings on study of brain and/or nervous system	87	1.244	0.1532
rs3894194	17	38121993.0	GSDMA	627.5	Premature menopause and other ovarian failure	46	0.7259	0.1533
rs3894194	17	38121993.0	GSDMA	367.9	Blindness and low vision	249	1.15	0.1542
rs3894194	17	38121993.0	GSDMA	599.8	Other symptoms involving urinary system	343	1.125	0.155
rs3894194	17	38121993.0	GSDMA	733.0	Other disorders of bone and cartilage	427	1.105	0.1559
rs3894194	17	38121993.0	GSDMA	726.2	Synoviopathy	238	1.1520000000000001	0.1583
rs3894194	17	38121993.0	GSDMA	385.0	Other disorders of middle ear and mastoid	110	1.212	0.1588
rs3894194	17	38121993.0	GSDMA	286.5	Hemorrhagic disorder due to intrinsic circulating anticoagulants	2012	1.054	0.1591
rs3894194	17	38121993.0	GSDMA	594.0	Urinary calculus	828	1.075	0.1602
rs3894194	17	38121993.0	GSDMA	371.0	Inflammation of the eye	2616	1.058	0.1605
rs3894194	17	38121993.0	GSDMA	172.0	Skin cancer	2161	1.05	0.1605
rs3894194	17	38121993.0	GSDMA	686.3	Pilonidal cyst	27	1.4680000000000002	0.1612
rs3894194	17	38121993.0	GSDMA	350.1	Abnormal involuntary movements	327	0.8924	0.1613
rs3894194	17	38121993.0	GSDMA	452.0	Other venous embolism and thrombosis	919	1.079	0.1621
rs3894194	17	38121993.0	GSDMA	716.1	Unspecified polyarthropathy or polyarthritis	92	0.8089	0.1629
rs3894194	17	38121993.0	GSDMA	155.0	Cancer of liver and intrahepatic bile duct	55	0.7601	0.1653
rs3894194	17	38121993.0	GSDMA	293.1	Swelling, mass, or lump in head and neck [Space-occupying lesion, intracranial NOS]	361	1.113	0.1655
rs3894194	17	38121993.0	GSDMA	480.11	Pneumococcal pneumonia	42	0.7314	0.1655
rs3894194	17	38121993.0	GSDMA	613.0	Other nonmalignant breast conditions	1077	1.077	0.1662
rs3894194	17	38121993.0	GSDMA	531.0	Peptic ulcer (excl. esophageal)	784	0.9247	0.1674
rs3894194	17	38121993.0	GSDMA	701.4	Keloid scar	61	1.2919999999999998	0.1678
rs3894194	17	38121993.0	GSDMA	690.0	Erythematosquamous dermatosis	612	1.088	0.1683
rs3894194	17	38121993.0	GSDMA	442.8	Aneurysm of other specified artery	42	1.3559999999999999	0.1687
rs3894194	17	38121993.0	GSDMA	793.7	Nonspecific abnormal findings on radiological and other examination of musculoskeletal system	72	0.7887	0.1691
rs3894194	17	38121993.0	GSDMA	459.0	Other disorders of circulatory system	979	1.069	0.1716
rs3894194	17	38121993.0	GSDMA	440.21	Atherosclerosis of native arteries of the extremities with ulceration or gangrene	266	1.138	0.1721
rs3894194	17	38121993.0	GSDMA	455.0	Hemorrhoids	2796	1.055	0.1736
rs3894194	17	38121993.0	GSDMA	596.0	Other disorders of bladder	727	0.9268	0.1737
rs3894194	17	38121993.0	GSDMA	743.13	Other specified osteoporosis	64	0.7762	0.1741
rs3894194	17	38121993.0	GSDMA	456.0	Chronic venous insufficiency [CVI]	766	1.091	0.1751
rs3894194	17	38121993.0	GSDMA	740.11	Osteoarthrosis, localized, primary	399	1.112	0.1753
rs3894194	17	38121993.0	GSDMA	740.0	Osteoarthrosis	5272	1.041	0.1763
rs3894194	17	38121993.0	GSDMA	519.2	Respiratory complications	63	1.2690000000000001	0.1779
rs3894194	17	38121993.0	GSDMA	170.1	Bone cancer	58	0.7716	0.1782
rs3894194	17	38121993.0	GSDMA	728.71	Contracture of palmar fascia	156	1.17	0.179
rs3894194	17	38121993.0	GSDMA	110.13	Dermatophytosis of the body	169	1.16	0.1814
rs3894194	17	38121993.0	GSDMA	287.32	Secondary thrombocytopenia	65	1.265	0.1826
rs3894194	17	38121993.0	GSDMA	622.0	Polyp of female genital organs	312	0.8929	0.183
rs3894194	17	38121993.0	GSDMA	526.9	Jaw disease NOS	89	1.225	0.1832
rs3894194	17	38121993.0	GSDMA	709.2	Sicca syndrome	100	1.21	0.1832
rs3894194	17	38121993.0	GSDMA	523.31	Acute periodontitis	154	0.8569	0.1832
rs3894194	17	38121993.0	GSDMA	709.0	Diffuse diseases of connective tissue	288	1.121	0.1841
rs3894194	17	38121993.0	GSDMA	747.11	Cardiac shunt/ heart septal defect	111	0.8343	0.1848
rs3894194	17	38121993.0	GSDMA	41.8	H. pylori	93	0.8196	0.18600000000000003
rs3894194	17	38121993.0	GSDMA	550.6	Incisional hernia	227	0.88	0.1866
rs3894194	17	38121993.0	GSDMA	696.4	Psoriasis	327	1.112	0.1871
rs3894194	17	38121993.0	GSDMA	287.3	Thrombocytopenia	611	1.084	0.1875
rs3894194	17	38121993.0	GSDMA	501.0	Pneumonitis due to inhalation of food or vomitus	195	1.147	0.1879
rs3894194	17	38121993.0	GSDMA	611.11	Mammographic microcalcification	80	0.8039	0.1894
rs3894194	17	38121993.0	GSDMA	589.0	Abnormal results of function study of kidney	33	1.3840000000000001	0.1903
rs3894194	17	38121993.0	GSDMA	594.3	Calculus of ureter	338	1.1079999999999999	0.1922
rs3894194	17	38121993.0	GSDMA	742.0	Derangement of joint, non-traumatic	334	0.9007	0.1929
rs3894194	17	38121993.0	GSDMA	766.0	Neuralgia, neuritis, and radiculitis NOS	461	1.093	0.1931
rs3894194	17	38121993.0	GSDMA	381.0	Otitis media and Eustachian tube disorders	1425	0.9458	0.1933
rs3894194	17	38121993.0	GSDMA	170.0	Cancer of bone and connective tissue	105	0.8312	0.1944
rs3894194	17	38121993.0	GSDMA	526.41	Temporomandibular joint disorder, unspecified	69	0.7957	0.1944
rs3894194	17	38121993.0	GSDMA	737.1	Kyphosis (acquired)	104	1.2	0.1946
rs3894194	17	38121993.0	GSDMA	365.1	Open-angle glaucoma	933	1.074	0.1955
rs3894194	17	38121993.0	GSDMA	368.4	Visual field defects	282	1.119	0.1956
rs3894194	17	38121993.0	GSDMA	803.2	Fracture of radius and ulna	621	1.083	0.1957
rs3894194	17	38121993.0	GSDMA	966.0	Poisoning by anticonvulsants and anti-Parkinsonism drugs	43	0.7505	0.1969
rs3894194	17	38121993.0	GSDMA	770.0	Myalgia and myositis unspecified	1573	1.054	0.1981
