snp	chromosome	basepair	gene	phewas_code	phewas_string	cases	odds_ratio	p
rs2290400	17	38066240.0	GSDMB	964.0	Poisoning by agents primarily affecting blood constituents	71	0.6472	0.0126
rs2290400	17	38066240.0	GSDMB	964.1	Anticoagulants causing adverse effects	63	0.6302	0.01288
rs2290400	17	38066240.0	GSDMB	603.2	Spermatocele	68	0.6176	0.013680000000000001
rs2290400	17	38066240.0	GSDMB	593.0	Hematuria	1939	0.907	0.01433
rs2290400	17	38066240.0	GSDMB	599.2	Retention of urine	1095	0.8868	0.01434
rs2290400	17	38066240.0	GSDMB	702.2	Seborrheic keratosis	2570	0.9172	0.01486
rs2290400	17	38066240.0	GSDMB	345.1	Epilepsy	170	1.308	0.015040000000000001
rs2290400	17	38066240.0	GSDMB	337.0	Disorders of the autonomic nervous system	217	1.266	0.01564
rs2290400	17	38066240.0	GSDMB	473.4	Voice disturbance	487	0.8463	0.01602
rs2290400	17	38066240.0	GSDMB	151.0	Cancer of stomach	51	1.636	0.0162
rs2290400	17	38066240.0	GSDMB	604.0	Disorders of penis	220	0.7716	0.01679
rs2290400	17	38066240.0	GSDMB	715.1	Sacroiliitis NEC	47	1.661	0.0175
rs2290400	17	38066240.0	GSDMB	737.0	Curvature of spine	353	0.8315	0.01784
rs2290400	17	38066240.0	GSDMB	270.38	Other specified disorders of plasma protein metabolism	28	0.5181	0.01959
rs2290400	17	38066240.0	GSDMB	722.7	Intervertebral disc disorder with myelopathy	52	0.6212	0.01996
rs2290400	17	38066240.0	GSDMB	426.8	Other cardiac conduction disorders	52	0.6182	0.02135
rs2290400	17	38066240.0	GSDMB	599.5	Frequency of urination and polyuria	1457	0.9053	0.02186
rs2290400	17	38066240.0	GSDMB	281.11	Pernicious anemia	109	1.367	0.02314
rs2290400	17	38066240.0	GSDMB	522.0	Diseases of pulp and periapical tissues	530	1.1640000000000001	0.02462
rs2290400	17	38066240.0	GSDMB	751.21	Cystic kidney disease	75	0.6876	0.02483
rs2290400	17	38066240.0	GSDMB	735.21	Hammer toe (acquired	563	0.8661	0.02617
rs2290400	17	38066240.0	GSDMB	724.0	Other and unspecified disorders of back	924	1.126	0.02634
rs2290400	17	38066240.0	GSDMB	912.0	Insect bite	348	1.193	0.026369999999999998
rs2290400	17	38066240.0	GSDMB	689.0	Disorder of skin and subcutaneous tissue NOS	2203	0.9221	0.02748
rs2290400	17	38066240.0	GSDMB	286.0	Coagulation defects	2191	0.9253	0.028730000000000002
rs2290400	17	38066240.0	GSDMB	599.0	Other symptoms/disorders or the urinary system	3821	0.9354	0.029269999999999997
rs2290400	17	38066240.0	GSDMB	800.4	Fracture of patella	126	0.7546	0.02968
rs2290400	17	38066240.0	GSDMB	526.5	Inflammatory conditions of jaw	81	1.421	0.030560000000000004
rs2290400	17	38066240.0	GSDMB	440.22	Atherosclerosis of native arteries of the extremities with intermittent claudication	961	1.137	0.03092
rs2290400	17	38066240.0	GSDMB	260.0	Protein-calorie malnutrition	690	0.8859	0.03135
rs2290400	17	38066240.0	GSDMB	594.1	Calculus of kidney	628	0.8825	0.031689999999999996
rs2290400	17	38066240.0	GSDMB	751.0	Genitourinary congenital anomalies	152	0.7791	0.03236
rs2290400	17	38066240.0	GSDMB	371.0	Inflammation of the eye	2616	0.9187	0.034069999999999996
rs2290400	17	38066240.0	GSDMB	724.2	Disorders of coccyx	219	1.238	0.03492
rs2290400	17	38066240.0	GSDMB	374.0	Other disorders of eyelids	1407	0.9019	0.03505
rs2290400	17	38066240.0	GSDMB	558.0	Noninfectious gastroenteritis	1035	0.8937	0.03545
rs2290400	17	38066240.0	GSDMB	817.0	Concussion	97	1.358	0.0357
rs2290400	17	38066240.0	GSDMB	362.23	Cystoid macular degeneration of retina	254	0.8157	0.036000000000000004
rs2290400	17	38066240.0	GSDMB	345.0	Epilepsy, recurrent seizures, convulsions	512	1.143	0.03715
rs2290400	17	38066240.0	GSDMB	754.0	Congenital musculoskeletal deformities of spine	126	0.7662	0.03735
rs2290400	17	38066240.0	GSDMB	287.1	Spontaneous ecchymoses	70	0.6965	0.03735
rs2290400	17	38066240.0	GSDMB	735.2	Acquired toe deformities	758	0.8896	0.037739999999999996
rs2290400	17	38066240.0	GSDMB	288.0	Diseases of white blood cells	565	0.8803	0.03823
rs2290400	17	38066240.0	GSDMB	201.0	Hodgkin's disease	45	0.6389	0.03913
rs2290400	17	38066240.0	GSDMB	707.3	Chronic ulcer of unspecified site	260	1.202	0.03952
rs2290400	17	38066240.0	GSDMB	388.0	Other disorders of ear	314	1.2	0.03959
rs2290400	17	38066240.0	GSDMB	601.4	Balanoposthitis	67	0.6788	0.04082
rs2290400	17	38066240.0	GSDMB	345.3	Convulsions	461	1.148	0.04123
rs2290400	17	38066240.0	GSDMB	751.2	Congenital anomalies of urinary system	107	0.7556	0.043680000000000004
rs2290400	17	38066240.0	GSDMB	740.2	Osteoarthrosis, generalized	530	0.8701	0.04607
rs2290400	17	38066240.0	GSDMB	350.5	Abnormal reflex	26	1.7719999999999998	0.04627
rs2290400	17	38066240.0	GSDMB	527.0	Diseases of the salivary glands	238	0.8298	0.0468
rs2290400	17	38066240.0	GSDMB	287.0	Purpura and other hemorrhagic conditions	786	0.8974	0.04736
rs2290400	17	38066240.0	GSDMB	614.1	Pelvic peritoneal adhesions, female (postoperative) (postinfection)	25	1.788	0.04899
rs2290400	17	38066240.0	GSDMB	596.1	Bladder neck obstruction	308	0.8462	0.04937
rs2290400	17	38066240.0	GSDMB	702.1	Actinic keratosis	2505	0.9301	0.049510000000000005
rs2290400	17	38066240.0	GSDMB	702.0	Degenerative skin conditions and other dermatoses	4203	0.9384	0.05004
rs2290400	17	38066240.0	GSDMB	259.0	Other endocrine disorders	80	0.7296	0.05103
rs2290400	17	38066240.0	GSDMB	280.2	Iron deficiency anemia secondary to blood loss (chronic)	192	1.224	0.05186
rs2290400	17	38066240.0	GSDMB	189.11	Malignant neoplasm of kidney, except pelvis	172	1.239	0.0522
rs2290400	17	38066240.0	GSDMB	519.8	Other diseases of respiratory system, NEC	151	0.7953	0.05237000000000001
rs2290400	17	38066240.0	GSDMB	709.2	Sicca syndrome	100	0.7577	0.055020000000000006
rs2290400	17	38066240.0	GSDMB	681.2	Cellulitis and abscess of face/neck	162	0.8054	0.0554
rs2290400	17	38066240.0	GSDMB	756.0	Other congenital musculoskeletal anomalies	26	0.5761	0.0571
rs2290400	17	38066240.0	GSDMB	345.12	Partial epilepsy	128	1.272	0.05745
rs2290400	17	38066240.0	GSDMB	420.3	Endocarditis	177	1.226	0.05797000000000001
rs2290400	17	38066240.0	GSDMB	737.1	Kyphosis (acquired)	104	0.7661	0.058539999999999995
rs2290400	17	38066240.0	GSDMB	599.4	Urinary incontinence	1353	0.9186	0.058679999999999996
rs2290400	17	38066240.0	GSDMB	300.13	Phobia	30	1.6640000000000001	0.05894
rs2290400	17	38066240.0	GSDMB	601.11	Acute prostatitis	67	0.7112	0.0594
rs2290400	17	38066240.0	GSDMB	522.5	Periapical abscess	481	1.1420000000000001	0.0595
rs2290400	17	38066240.0	GSDMB	476.0	Allergic rhinitis	1716	0.9275	0.05989
rs2290400	17	38066240.0	GSDMB	269.0	Proteinuria	248	0.8423	0.06045
rs2290400	17	38066240.0	GSDMB	286.5	Hemorrhagic disorder due to intrinsic circulating anticoagulants	2012	0.9332	0.06168
rs2290400	17	38066240.0	GSDMB	360.3	Hypotony of eye	28	0.5988	0.06212
rs2290400	17	38066240.0	GSDMB	477.0	Epistaxis or throat hemorrage	493	0.8775	0.06304
rs2290400	17	38066240.0	GSDMB	803.1	Fracture of humerus	331	0.8596	0.0643
rs2290400	17	38066240.0	GSDMB	279.11	Deficiency of humoral immunity	29	1.652	0.06437999999999999
rs2290400	17	38066240.0	GSDMB	720.1	Spinal stenosis of lumbar region	1005	1.0959999999999999	0.06472
rs2290400	17	38066240.0	GSDMB	446.0	Polyarteritis nodosa and allied conditions	184	1.218	0.06491
rs2290400	17	38066240.0	GSDMB	443.8	Other specified peripheral vascular diseases	32	1.6119999999999999	0.06584
rs2290400	17	38066240.0	GSDMB	520.0	Disorders of tooth development	199	1.214	0.06672
rs2290400	17	38066240.0	GSDMB	350.1	Abnormal involuntary movements	327	1.158	0.0671
rs2290400	17	38066240.0	GSDMB	871.3	Open wound of foot except toe(s) alone	92	1.3130000000000002	0.06797
rs2290400	17	38066240.0	GSDMB	389.1	Sensorineural hearing loss	2291	1.07	0.06847
rs2290400	17	38066240.0	GSDMB	594.0	Urinary calculus	828	0.9111	0.06881
rs2290400	17	38066240.0	GSDMB	700.0	Corns and callosities	859	0.9083	0.06913
rs2290400	17	38066240.0	GSDMB	374.1	Ectropion or entropion	366	0.8582	0.07066
rs2290400	17	38066240.0	GSDMB	797.0	Shock	141	0.8041	0.07146
rs2290400	17	38066240.0	GSDMB	8.52	Intestinal infection due to C. difficile	149	0.8103	0.07187
rs2290400	17	38066240.0	GSDMB	626.11	Absent or infrequent menstruation	111	0.7543	0.07254
rs2290400	17	38066240.0	GSDMB	216.0	Benign neoplasm of skin	2106	0.9378	0.073
rs2290400	17	38066240.0	GSDMB	364.9	Cornea replaced by transplant	49	0.6906	0.07313
rs2290400	17	38066240.0	GSDMB	446.9	Arteritis NOS	74	1.351	0.07376
rs2290400	17	38066240.0	GSDMB	334.0	Degenerative disease of the spinal cord	110	1.274	0.07468
rs2290400	17	38066240.0	GSDMB	604.1	Redundant prepuce and phimosis/BXO	70	0.7036	0.07649
rs2290400	17	38066240.0	GSDMB	70.4	Chronic hepatitis	46	1.449	0.08167
rs2290400	17	38066240.0	GSDMB	189.1	Cancer of kidney and renal pelvis	174	1.208	0.08547
rs2290400	17	38066240.0	GSDMB	288.11	Neutropenia	366	0.8775	0.08561
rs2290400	17	38066240.0	GSDMB	362.4	Retinal vascular changes and abnomalities	496	0.8851	0.08653999999999999
rs2290400	17	38066240.0	GSDMB	695.41	Lupus erythematosus	39	1.4880000000000002	0.08715
rs2290400	17	38066240.0	GSDMB	289.9	Abnormality of red blood cells	33	0.6508	0.08732000000000001
rs2290400	17	38066240.0	GSDMB	605.0	Erectile dysfunction [ED]	1098	0.9069	0.08792
rs2290400	17	38066240.0	GSDMB	589.0	Abnormal results of function study of kidney	33	0.6501	0.08817
rs2290400	17	38066240.0	GSDMB	475.9	Postnasal drip	47	0.6983	0.08947000000000001
rs2290400	17	38066240.0	GSDMB	433.21	Cerebral artery occlusion, with cerebral infarction	510	0.8951	0.09043
rs2290400	17	38066240.0	GSDMB	528.11	Stomatitis and mucositis (ulcerative)	44	1.446	0.09072000000000001
rs2290400	17	38066240.0	GSDMB	433.31	Transient cerebral ischemia	951	0.919	0.09111
rs2290400	17	38066240.0	GSDMB	599.6	Oliguria and anuria	28	0.6317	0.09136
rs2290400	17	38066240.0	GSDMB	755.6	Other congenital anomalies of lower limb, including pelvic girdle	45	0.6926	0.09162999999999999
rs2290400	17	38066240.0	GSDMB	615.0	Endometriosis	164	1.216	0.09164
rs2290400	17	38066240.0	GSDMB	495.0	Asthma	1390	0.9309	0.0917
rs2290400	17	38066240.0	GSDMB	414.2	ASCVD	166	0.8248	0.09293
rs2290400	17	38066240.0	GSDMB	618.0	Genital prolapse	718	0.9089	0.09344
rs2290400	17	38066240.0	GSDMB	519.0	Other diseases of respiratory system, not elsewhere classified	716	0.9118	0.09348
rs2290400	17	38066240.0	GSDMB	276.41	Acidosis	153	0.8222	0.09437000000000001
rs2290400	17	38066240.0	GSDMB	706.0	Diseases of sebaceous glands	2019	0.9401	0.09464
rs2290400	17	38066240.0	GSDMB	246.7	Abnormal results of function study of thyroid	290	0.8656	0.0961
rs2290400	17	38066240.0	GSDMB	520.2	Disturbances in tooth eruption	189	1.198	0.09707
rs2290400	17	38066240.0	GSDMB	716.2	Unspecified monoarthritis	64	0.7433	0.09769
rs2290400	17	38066240.0	GSDMB	709.0	Diffuse diseases of connective tissue	288	0.867	0.09819
rs2290400	17	38066240.0	GSDMB	763.0	Thoracic or lumbosacral neuritis or radiculitis, unspecified	1659	1.068	0.09842999999999999
rs2290400	17	38066240.0	GSDMB	452.2	Deep vein thrombosis [DVT]	302	0.8681	0.09923
rs2290400	17	38066240.0	GSDMB	287.3	Thrombocytopenia	611	0.9045	0.09932
rs2290400	17	38066240.0	GSDMB	562.1	Diverticulosis	2483	0.9364	0.09992999999999999
rs2290400	17	38066240.0	GSDMB	871.4	Open wound of toe(s)	49	1.401	0.1005
rs2290400	17	38066240.0	GSDMB	473.0	Diseases of the larynx and vocal cords	659	0.9064	0.1021
rs2290400	17	38066240.0	GSDMB	496.0	Chronic airway obstruction	1807	0.9385	0.1025
rs2290400	17	38066240.0	GSDMB	430.1	Subarachnoid hemorrhage	36	0.6759	0.1025
rs2290400	17	38066240.0	GSDMB	519.2	Respiratory complications	63	0.7448	0.1036
rs2290400	17	38066240.0	GSDMB	353.1	Nerve plexus lesions	122	1.238	0.1037
rs2290400	17	38066240.0	GSDMB	701.0	Other hypertrophic and atrophic conditions of skin	1824	0.9388	0.1061
rs2290400	17	38066240.0	GSDMB	557.8	Other specified intestinal malabsorption	61	0.7357	0.1067
rs2290400	17	38066240.0	GSDMB	803.0	Fracture of upper limb	1015	0.9238	0.1079
rs2290400	17	38066240.0	GSDMB	155.1	Malignant neoplasm of liver, primary	30	1.531	0.1086
rs2290400	17	38066240.0	GSDMB	471.0	Nasal polyps	196	0.8425	0.1092
rs2290400	17	38066240.0	GSDMB	573.2	Liver replaced by transplant	28	1.555	0.1097
rs2290400	17	38066240.0	GSDMB	480.0	Pneumonia	2367	1.061	0.1097
rs2290400	17	38066240.0	GSDMB	694.2	Other dyschromia	310	0.8784	0.1145
rs2290400	17	38066240.0	GSDMB	842.0	Other sprains and strains	188	0.8451	0.1145
rs2290400	17	38066240.0	GSDMB	525.2	Atrophy of edentulous alveolar ridge	98	1.261	0.1149
rs2290400	17	38066240.0	GSDMB	611.11	Mammographic microcalcification	80	1.2919999999999998	0.1151
rs2290400	17	38066240.0	GSDMB	362.22	Macular degeneration, wet	252	0.8496	0.1153
rs2290400	17	38066240.0	GSDMB	369.2	Eye infection, viral	147	1.206	0.1164
rs2290400	17	38066240.0	GSDMB	586.2	Cyst of kidney, acquired	235	0.8614	0.1166
rs2290400	17	38066240.0	GSDMB	707.2	Chronic ulcer of leg or foot	847	1.083	0.1171
rs2290400	17	38066240.0	GSDMB	764.0	Sciatica	744	1.091	0.1176
rs2290400	17	38066240.0	GSDMB	185.0	Cancer of prostate	848	0.9077	0.1178
rs2290400	17	38066240.0	GSDMB	442.1	Aortic aneurysm	559	1.111	0.1205
rs2290400	17	38066240.0	GSDMB	716.11	Unspecified polyarthropathy or polyarthritis involving multiple sites	64	1.3159999999999998	0.1228
rs2290400	17	38066240.0	GSDMB	800.0	Fracture of lower limb	987	0.925	0.1229
rs2290400	17	38066240.0	GSDMB	371.1	Uveitis, noninfectious or NOS	261	0.8703	0.1289
rs2290400	17	38066240.0	GSDMB	525.0	Other diseases of the teeth and supporting structures	330	1.13	0.1298
rs2290400	17	38066240.0	GSDMB	585.2	Renal failure NOS	194	1.17	0.13
rs2290400	17	38066240.0	GSDMB	628.0	Ovarian cyst	265	1.162	0.13
rs2290400	17	38066240.0	GSDMB	110.12	Althete's foot	307	0.8829	0.1336
rs2290400	17	38066240.0	GSDMB	363.0	Chorioretinal inflammations, scars, and other disorders of choroid	264	0.868	0.1354
rs2290400	17	38066240.0	GSDMB	809.0	Fracture of unspecified bones	842	0.9237	0.1355
rs2290400	17	38066240.0	GSDMB	433.2	Occlusion of cerebral arteries	565	0.9109999999999999	0.1357
rs2290400	17	38066240.0	GSDMB	175.0	Acquired absence of breast	229	1.162	0.1363
rs2290400	17	38066240.0	GSDMB	585.3	Chronic renal failure [CKD]	1544	0.941	0.1367
rs2290400	17	38066240.0	GSDMB	736.0	Other acquired deformities of limbs	436	0.8982	0.1371
rs2290400	17	38066240.0	GSDMB	149.0	Cancer of larynx, pharynx, nasal cavities	150	0.8395	0.1377
rs2290400	17	38066240.0	GSDMB	618.5	Prolapse of vaginal vault after hysterectomy	102	0.8106	0.1397
rs2290400	17	38066240.0	GSDMB	790.8	Elevated C-reactive protein (CRP)	36	0.7007	0.1404
rs2290400	17	38066240.0	GSDMB	251.0	Other disorders of pancreatic internal secretion	56	0.7548	0.1411
rs2290400	17	38066240.0	GSDMB	681.0	Superficial cellulitis and abscess	2493	0.9512	0.1419
rs2290400	17	38066240.0	GSDMB	173.0	Neoplasm of uncertain behavior of skin	497	0.9057	0.1421
rs2290400	17	38066240.0	GSDMB	379.3	Aphakia and other disorders of lens	272	0.8749	0.1421
rs2290400	17	38066240.0	GSDMB	195.0	Cancer, suspected or other	499	0.9076	0.1423
rs2290400	17	38066240.0	GSDMB	365.11	Primary open angle glaucoma	416	0.8904	0.1423
rs2290400	17	38066240.0	GSDMB	198.2	Secondary malignancy of respiratory organs	140	1.196	0.1425
rs2290400	17	38066240.0	GSDMB	686.9	Other/Unspecified specified local infections of skin and subcutaneous tissue	295	1.1320000000000001	0.1428
rs2290400	17	38066240.0	GSDMB	90.0	Sexually transmitted infections (not HIV or hepatitis)	34	1.4369999999999998	0.1435
rs2290400	17	38066240.0	GSDMB	528.5	Diseases of lips	100	0.8117	0.1439
rs2290400	17	38066240.0	GSDMB	706.2	Sebaceous cyst	1223	0.9364	0.1441
rs2290400	17	38066240.0	GSDMB	389.0	Hearing loss	3601	1.046	0.1449
rs2290400	17	38066240.0	GSDMB	371.3	Inflammation of eyelids	2028	0.9371	0.1452
rs2290400	17	38066240.0	GSDMB	527.2	Sialoadenitis	103	0.8151	0.1477
rs2290400	17	38066240.0	GSDMB	353.0	Nerve root and plexus disorders	213	1.155	0.1479
rs2290400	17	38066240.0	GSDMB	184.11	Malignant neoplasm of ovary	58	0.7617	0.1499
rs2290400	17	38066240.0	GSDMB	966.0	Poisoning by anticonvulsants and anti-Parkinsonism drugs	43	1.3719999999999999	0.15
rs2290400	17	38066240.0	GSDMB	244.2	Acquired hypothyroidism	45	1.3659999999999999	0.1502
rs2290400	17	38066240.0	GSDMB	350.6	Disturbances of sensation of smell and taste	69	1.281	0.1503
rs2290400	17	38066240.0	GSDMB	965.1	Opiates and related narcotics causing adverse effects in therapeutic use	250	0.8718	0.1512
rs2290400	17	38066240.0	GSDMB	736.6	Unequal leg length (acquired)	109	0.8207	0.1521
rs2290400	17	38066240.0	GSDMB	562.2	Diverticulitis	460	0.9011	0.1529
rs2290400	17	38066240.0	GSDMB	281.9	Deficiency anemias NOS	129	1.197	0.1531
rs2290400	17	38066240.0	GSDMB	256.4	Polycystic ovaries	33	0.69	0.1541
rs2290400	17	38066240.0	GSDMB	214.0	Lipoma	475	0.9094	0.1548
rs2290400	17	38066240.0	GSDMB	371.33	Noninfectious dermatoses of eyelid	60	0.7707	0.1569
rs2290400	17	38066240.0	GSDMB	290.11	Alzheimer's disease	737	0.9174	0.1571
rs2290400	17	38066240.0	GSDMB	250.13	Type 1 diabetes with ophthalmic manifestations	129	1.199	0.1586
rs2290400	17	38066240.0	GSDMB	588.0	Disorders resulting from impaired renal function	238	0.8767	0.1591
rs2290400	17	38066240.0	GSDMB	794.0	Abnormal results of function studies	69	0.7856	0.1592
rs2290400	17	38066240.0	GSDMB	289.4	Lymphadenitis	597	0.9189	0.1602
rs2290400	17	38066240.0	GSDMB	531.2	Gastric ulcer	280	0.8821	0.1602
rs2290400	17	38066240.0	GSDMB	110.2	Dermatomycoses	58	0.7698	0.1605
rs2290400	17	38066240.0	GSDMB	599.8	Other symptoms involving urinary system	343	0.8917	0.1606
rs2290400	17	38066240.0	GSDMB	931.0	Contact dermatitis and other eczema due to plants [except food]	52	1.3259999999999998	0.1613
rs2290400	17	38066240.0	GSDMB	696.3	Pityriasis	26	0.6736	0.1622
rs2290400	17	38066240.0	GSDMB	731.1	Osteitis deformans [Paget's disease of bone]	27	0.68	0.1625
rs2290400	17	38066240.0	GSDMB	569.2	Gastrointestinal complications	270	1.13	0.1633
rs2290400	17	38066240.0	GSDMB	598.0	Abnormal findings on examination of urine	694	0.9229999999999999	0.1639
rs2290400	17	38066240.0	GSDMB	840.3	Joint/ligament sprain	228	0.8721	0.1643
rs2290400	17	38066240.0	GSDMB	496.2	Chronic bronchitis	596	0.9158	0.1649
rs2290400	17	38066240.0	GSDMB	253.4	Anterior pituitary disorders	60	0.7736	0.166
rs2290400	17	38066240.0	GSDMB	588.2	Secondary hyperparathyroidism (of renal origin)	166	0.8567	0.1661
rs2290400	17	38066240.0	GSDMB	415.1	Pulmonary embolism and infarction	319	1.1179999999999999	0.1664
rs2290400	17	38066240.0	GSDMB	594.3	Calculus of ureter	338	0.8973	0.1664
rs2290400	17	38066240.0	GSDMB	681.7	Cellulitis and abscess of trunk	229	0.8773	0.1682
rs2290400	17	38066240.0	GSDMB	624.0	Symptoms involving female genital tract	167	1.173	0.1699
rs2290400	17	38066240.0	GSDMB	218.0	Benign neoplasm of uterus	466	1.102	0.172
rs2290400	17	38066240.0	GSDMB	599.3	Dysuria	914	0.9296	0.1727
rs2290400	17	38066240.0	GSDMB	800.2	Fracture of unspecified part of femur	131	0.8407	0.1727
rs2290400	17	38066240.0	GSDMB	571.8	Liver abscess and sequelae of chronic liver disease	81	0.8048	0.1729
rs2290400	17	38066240.0	GSDMB	455.0	Hemorrhoids	2796	0.9481	0.1735
rs2290400	17	38066240.0	GSDMB	286.12	Congenital deficiency of other clotting factors (including factor VII)	28	0.6906	0.1738
rs2290400	17	38066240.0	GSDMB	260.2	severe protein-calorie malnutrition	81	0.8036	0.1751
rs2290400	17	38066240.0	GSDMB	495.2	Asthma with exacerbation	155	0.8542	0.1753
rs2290400	17	38066240.0	GSDMB	335.0	Multiple sclerosis	83	0.8087	0.1795
rs2290400	17	38066240.0	GSDMB	426.7	Abnormal electrocardiogram [ECG] [EKG]	1338	1.069	0.1814
rs2290400	17	38066240.0	GSDMB	346.0	Abnormal findings on study of brain and/or nervous system	87	0.8161	0.1832
rs2290400	17	38066240.0	GSDMB	961.0	Poisoning by other anti-infectives	425	1.1079999999999999	0.1834
rs2290400	17	38066240.0	GSDMB	420.2	Pericarditis	146	1.169	0.1844
rs2290400	17	38066240.0	GSDMB	306.0	Random mental disorder. Ignored for now	89	1.227	0.1866
rs2290400	17	38066240.0	GSDMB	433.3	Cerebral ischemia	1005	0.9376	0.187
rs2290400	17	38066240.0	GSDMB	724.9	Other unspecified back disorders	81	1.235	0.1887
rs2290400	17	38066240.0	GSDMB	761.0	Neck pain	2298	0.9554	0.1895
rs2290400	17	38066240.0	GSDMB	588.1	Renal osteodystrophy	92	0.8226	0.1898
rs2290400	17	38066240.0	GSDMB	130.0	Spirochetal infection	86	1.224	0.19
rs2290400	17	38066240.0	GSDMB	743.13	Other specified osteoporosis	64	1.27	0.1903
rs2290400	17	38066240.0	GSDMB	530.5	Disorders of esophageal motility	101	1.206	0.1908
rs2290400	17	38066240.0	GSDMB	289.8	Polycythemia vera, secondary	69	0.7993	0.1914
rs2290400	17	38066240.0	GSDMB	369.0	Infection of the eye	1229	0.9368	0.1916
rs2290400	17	38066240.0	GSDMB	613.9	Breast disorder NOS	25	1.47	0.1917
rs2290400	17	38066240.0	GSDMB	416.0	Cardiomegaly	840	0.9345	0.1919
rs2290400	17	38066240.0	GSDMB	585.4	Chronic kidney disease, Stage I or II	151	0.8587	0.192
rs2290400	17	38066240.0	GSDMB	596.0	Other disorders of bladder	727	0.9303	0.1924
rs2290400	17	38066240.0	GSDMB	251.8	Other specified disorders of pancreatic internal secretion	55	0.7792	0.195
rs2290400	17	38066240.0	GSDMB	41.12	Methicillin resistant Staphylococcus aureus	40	0.7468	0.196
rs2290400	17	38066240.0	GSDMB	366.1	Nonsenile Cataract	240	0.8594	0.1971
rs2290400	17	38066240.0	GSDMB	994.0	Sepsis and SIRS	290	0.8969	0.1976
rs2290400	17	38066240.0	GSDMB	580.31	Nephritis and nephropathy in diseases classified elsewhere	253	1.124	0.1982
rs2290400	17	38066240.0	GSDMB	701.4	Keloid scar	61	0.7906	0.1986
rs2290400	17	38066240.0	GSDMB	256.0	Ovarian dysfunction	42	0.7461	0.1998
rs2290400	17	38066240.0	GSDMB	740.11	Osteoarthrosis, localized, primary	399	0.9063	0.2003
rs2290400	17	38066240.0	GSDMB	187.0	Cancer of other male genital organs	49	1.301	0.2007
rs2290400	17	38066240.0	GSDMB	611.1	Abnormal mammogram	933	1.08	0.20199999999999999
rs2290400	17	38066240.0	GSDMB	705.1	Dyshidrosis	68	0.8028	0.2021
rs2290400	17	38066240.0	GSDMB	572.0	Ascites (non malignant)	136	0.8552	0.2023
rs2290400	17	38066240.0	GSDMB	609.1	Infertility, male	38	1.3519999999999999	0.2026
rs2290400	17	38066240.0	GSDMB	720.0	Spinal stenosis	1275	1.0590000000000002	0.2034
rs2290400	17	38066240.0	GSDMB	585.0	Renal failure	2061	0.9551	0.2047
rs2290400	17	38066240.0	GSDMB	962.3	Hormones and synthetic substitutes causing adverse effects in therapeutic use	25	0.6902	0.2057
rs2290400	17	38066240.0	GSDMB	503.0	Pulmonary congestion and hypostasis	162	1.1540000000000001	0.207
rs2290400	17	38066240.0	GSDMB	695.9	Unspecified erythematous condition	101	0.8353	0.2079
rs2290400	17	38066240.0	GSDMB	705.0	Disorders of sweat glands	303	0.9009999999999999	0.2123
rs2290400	17	38066240.0	GSDMB	458.1	Orthostatic hypotension	461	1.09	0.2127
rs2290400	17	38066240.0	GSDMB	276.5	Hypovolemia	1436	0.9485	0.2128
rs2290400	17	38066240.0	GSDMB	726.2	Synoviopathy	238	0.8835	0.2148
