snp	chromosome	basepair	gene	phewas_code	phewas_string	cases	odds_ratio	p
rs10934853	3	128038373.0	EEFSEC	790.1	Elevated sedimentation rate	156	0.7311	0.027139999999999997
rs10934853	3	128038373.0	EEFSEC	379.4	Anomalies of pupillary function	40	1.666	0.0281
rs10934853	3	128038373.0	EEFSEC	870.2	Open wound of ear	34	1.72	0.02895
rs10934853	3	128038373.0	EEFSEC	597.1	Urethral stricture (not specified as infectious)	124	1.3430000000000002	0.02943
rs10934853	3	128038373.0	EEFSEC	250.0	Diabetes mellitus	3231	1.075	0.029889999999999996
rs10934853	3	128038373.0	EEFSEC	289.5	Diseases of spleen	41	1.633	0.03069
rs10934853	3	128038373.0	EEFSEC	245.0	Thyroiditis	174	0.7569	0.03071
rs10934853	3	128038373.0	EEFSEC	250.21	Diabetes type 2 with ketoacidosis or uncontrolled diabetes	1112	1.117	0.030969999999999998
rs10934853	3	128038373.0	EEFSEC	625.0	Pain and other symptoms associated with female genital organs	632	0.8558	0.031330000000000004
rs10934853	3	128038373.0	EEFSEC	994.0	Sepsis and SIRS	290	1.213	0.03137
rs10934853	3	128038373.0	EEFSEC	110.11	Dermatophytosis of nail	1447	0.9013	0.03291
rs10934853	3	128038373.0	EEFSEC	250.2	Type 2 diabetes	3122	1.074	0.03495
rs10934853	3	128038373.0	EEFSEC	364.51	Fuchs' dystrophy	107	0.7022	0.036539999999999996
rs10934853	3	128038373.0	EEFSEC	510.1	Lung involvement in conditions classified elsewhere	30	0.4765	0.037469999999999996
rs10934853	3	128038373.0	EEFSEC	362.23	Cystoid macular degeneration of retina	254	0.7942	0.03798
rs10934853	3	128038373.0	EEFSEC	742.9	Other derangement of joint	249	0.8015	0.03815
rs10934853	3	128038373.0	EEFSEC	389.4	Tinnitus	499	0.8533	0.03855
rs10934853	3	128038373.0	EEFSEC	277.5	Other disorders of lipoid metabolism	263	0.8074	0.0396
rs10934853	3	128038373.0	EEFSEC	618.0	Genital prolapse	718	0.8755	0.04106
rs10934853	3	128038373.0	EEFSEC	200.1	Polycythemia vera	46	1.547	0.04156
rs10934853	3	128038373.0	EEFSEC	580.31	Nephritis and nephropathy in diseases classified elsewhere	253	1.22	0.0423
rs10934853	3	128038373.0	EEFSEC	430.0	Intracranial hemorrhage	194	1.247	0.04258
rs10934853	3	128038373.0	EEFSEC	599.3	Dysuria	914	0.8845	0.04293
rs10934853	3	128038373.0	EEFSEC	571.6	Primary biliary cirrhosis	26	1.778	0.04301
rs10934853	3	128038373.0	EEFSEC	285.9	Anemia NOS	2860	1.075	0.04328
rs10934853	3	128038373.0	EEFSEC	593.2	Microscopic hematuria	93	0.6974	0.04348
rs10934853	3	128038373.0	EEFSEC	526.41	Temporomandibular joint disorder, unspecified	69	0.6509	0.04374
rs10934853	3	128038373.0	EEFSEC	278.4	Abnormal weight gain	186	0.7733	0.04382
rs10934853	3	128038373.0	EEFSEC	426.91	Cardiac pacemaker in situ	506	0.8469	0.04633
rs10934853	3	128038373.0	EEFSEC	312.0	Conduct disorders	76	1.4040000000000001	0.04649
rs10934853	3	128038373.0	EEFSEC	364.2	Corneal edema	67	0.6537	0.04707
rs10934853	3	128038373.0	EEFSEC	285.0	Other anemias	3459	1.068	0.04746
rs10934853	3	128038373.0	EEFSEC	965.0	Poisoning by analgesics, antipyretics, and antirheumatics	205	1.242	0.0479
rs10934853	3	128038373.0	EEFSEC	245.2	Chronic lymphocytic thyroiditis	118	0.7334	0.04868
rs10934853	3	128038373.0	EEFSEC	244.2	Acquired hypothyroidism	45	0.5879	0.04882
rs10934853	3	128038373.0	EEFSEC	244.1	Secondary hypothyroidism	188	0.7874	0.04995
rs10934853	3	128038373.0	EEFSEC	374.0	Other disorders of eyelids	1407	1.111	0.05379
rs10934853	3	128038373.0	EEFSEC	364.0	Corneal opacity and other disorders of cornea	662	0.8704	0.054279999999999995
rs10934853	3	128038373.0	EEFSEC	375.1	Dry eyes	1549	0.9035	0.05474
rs10934853	3	128038373.0	EEFSEC	565.1	Anal and rectal polyp	338	1.178	0.055020000000000006
rs10934853	3	128038373.0	EEFSEC	317.11	Alcoholic liver damage	61	1.435	0.05585
rs10934853	3	128038373.0	EEFSEC	695.41	Lupus erythematosus	39	0.5682	0.05704
rs10934853	3	128038373.0	EEFSEC	724.1	Disorders of sacrum	358	0.8381	0.0575
rs10934853	3	128038373.0	EEFSEC	442.1	Aortic aneurysm	559	0.8659	0.0587
rs10934853	3	128038373.0	EEFSEC	378.1	Strabismus (not specified as paralytic)	377	0.8437	0.05973
rs10934853	3	128038373.0	EEFSEC	429.9	Cardiac complications, not elsewhere classified	153	0.7767	0.06109
rs10934853	3	128038373.0	EEFSEC	242.1	Graves' disease	102	0.7302	0.06122999999999999
rs10934853	3	128038373.0	EEFSEC	216.0	Benign neoplasm of skin	2106	1.0759999999999998	0.06321
rs10934853	3	128038373.0	EEFSEC	559.0	Ileostomy status	69	1.401	0.06337999999999999
rs10934853	3	128038373.0	EEFSEC	588.1	Renal osteodystrophy	92	1.339	0.06377000000000001
rs10934853	3	128038373.0	EEFSEC	785.0	Abdominal pain	5062	1.06	0.06484
rs10934853	3	128038373.0	EEFSEC	430.2	Intracerebral hemorrhage	70	1.3840000000000001	0.06515
rs10934853	3	128038373.0	EEFSEC	690.0	Erythematosquamous dermatosis	612	1.1320000000000001	0.06526
rs10934853	3	128038373.0	EEFSEC	364.4	Corneal degenerations	184	0.7924	0.0668
rs10934853	3	128038373.0	EEFSEC	440.9	Atherosclerosis of aorta	312	1.186	0.0676
rs10934853	3	128038373.0	EEFSEC	871.4	Open wound of toe(s)	49	0.626	0.06797
rs10934853	3	128038373.0	EEFSEC	558.0	Noninfectious gastroenteritis	1035	1.115	0.06881
rs10934853	3	128038373.0	EEFSEC	526.4	Temporomandibular joint disorders	275	0.8295	0.06928
rs10934853	3	128038373.0	EEFSEC	713.0	Arthropathy associated with other disorders classified elsewhere	48	0.627	0.0695
rs10934853	3	128038373.0	EEFSEC	440.0	Atherosclerosis	2013	0.9175	0.07036
rs10934853	3	128038373.0	EEFSEC	626.0	Disorders of menstruation and other abnormal bleeding from female genital tract	1184	0.8747	0.07097
rs10934853	3	128038373.0	EEFSEC	367.0	Disorders of refraction and accommodation; blindness and low vision	6059	1.074	0.07118
rs10934853	3	128038373.0	EEFSEC	961.1	Sulfonamides	320	0.836	0.07122
rs10934853	3	128038373.0	EEFSEC	724.9	Other unspecified back disorders	81	0.7084	0.07211000000000001
rs10934853	3	128038373.0	EEFSEC	345.0	Epilepsy, recurrent seizures, convulsions	512	1.133	0.07237
rs10934853	3	128038373.0	EEFSEC	295.1	Schizophrenia	60	1.4069999999999998	0.07357999999999999
rs10934853	3	128038373.0	EEFSEC	735.2	Acquired toe deformities	758	0.8912	0.07485
rs10934853	3	128038373.0	EEFSEC	618.2	Uterine/Uterovaginal prolapse	262	0.8303	0.07607
rs10934853	3	128038373.0	EEFSEC	250.7	Diabetic retinopathy	533	1.1320000000000001	0.0761
rs10934853	3	128038373.0	EEFSEC	440.2	Atherosclerosis of the extremities	1507	0.9086	0.07637999999999999
rs10934853	3	128038373.0	EEFSEC	428.2	Heart failure NOS	268	0.8324	0.07652
rs10934853	3	128038373.0	EEFSEC	473.1	Chronic laryngitis	35	0.5799	0.07675
rs10934853	3	128038373.0	EEFSEC	218.2	Other benign neoplasm of uterus	83	0.7120000000000001	0.07833999999999999
rs10934853	3	128038373.0	EEFSEC	626.1	Irregular menstrual cycle/bleeding	1001	0.8713	0.07856
rs10934853	3	128038373.0	EEFSEC	751.21	Cystic kidney disease	75	1.35	0.08022
rs10934853	3	128038373.0	EEFSEC	172.3	Carcinoma in situ of skin	325	1.166	0.08052999999999999
rs10934853	3	128038373.0	EEFSEC	38.0	Septicemia	605	1.119	0.08174
rs10934853	3	128038373.0	EEFSEC	210.0	Benign neoplasm of lip, oral cavity, and pharynx	84	1.327	0.08229
rs10934853	3	128038373.0	EEFSEC	253.2	Pituitary hypofunction	41	0.6166	0.08248
rs10934853	3	128038373.0	EEFSEC	687.4	Disturbance of skin sensation	1661	0.9215	0.08281000000000001
rs10934853	3	128038373.0	EEFSEC	242.0	Thyrotoxicosis with or without goiter	361	0.8595	0.08383
rs10934853	3	128038373.0	EEFSEC	242.2	Toxic multinodular goiter	42	0.6275	0.08541
rs10934853	3	128038373.0	EEFSEC	528.0	Diseases of the oral soft tissues, excluding lesions specific for gingiva and tongue	701	0.8962	0.08601
rs10934853	3	128038373.0	EEFSEC	250.5	Glycosuria or Acetonuria	25	1.651	0.08685
rs10934853	3	128038373.0	EEFSEC	250.15	Diabetes type 1 with peripheral circulatory disorders	35	1.541	0.08765
rs10934853	3	128038373.0	EEFSEC	505.0	Other pulmonary inflamation or edema	204	0.8199	0.08807000000000001
rs10934853	3	128038373.0	EEFSEC	531.2	Gastric ulcer	280	1.176	0.08904
rs10934853	3	128038373.0	EEFSEC	557.11	Celiac disease	46	1.4609999999999999	0.08996
rs10934853	3	128038373.0	EEFSEC	736.6	Unequal leg length (acquired)	109	1.285	0.09002
rs10934853	3	128038373.0	EEFSEC	241.2	Nontoxic multinodular goiter	307	0.8519	0.09018
rs10934853	3	128038373.0	EEFSEC	580.14	Chronic glomerulonephritis, NOS	26	0.5364	0.0904
rs10934853	3	128038373.0	EEFSEC	695.4	Lupus	112	0.7626	0.09393
rs10934853	3	128038373.0	EEFSEC	276.11	Hyperosmolality and/or hypernatremia	107	1.275	0.09632
rs10934853	3	128038373.0	EEFSEC	619.2	Disorders of uterus, NEC	43	1.453	0.09677000000000001
rs10934853	3	128038373.0	EEFSEC	189.21	Malignant neoplasm of bladder	272	0.8466	0.09677999999999999
rs10934853	3	128038373.0	EEFSEC	876.0	Posttraumatic wound infection not elsewhere classified	45	0.648	0.09925
rs10934853	3	128038373.0	EEFSEC	117.0	Mycoses	80	0.731	0.09952000000000001
rs10934853	3	128038373.0	EEFSEC	624.9	stress incontinence, female	642	0.8922	0.1003
rs10934853	3	128038373.0	EEFSEC	531.0	Peptic ulcer (excl. esophageal)	784	1.1059999999999999	0.1004
rs10934853	3	128038373.0	EEFSEC	618.1	Prolapse of vaginal walls	497	0.8824	0.1006
rs10934853	3	128038373.0	EEFSEC	204.1	Lymphoid leukemia	85	0.7403	0.1009
rs10934853	3	128038373.0	EEFSEC	383.0	Otosclerosis	101	0.7552	0.10099999999999999
rs10934853	3	128038373.0	EEFSEC	362.6	Peripheral retinal degenerations	254	0.8373	0.1028
rs10934853	3	128038373.0	EEFSEC	634.0	Miscarriage; stillbirth	44	1.455	0.1042
rs10934853	3	128038373.0	EEFSEC	182.0	Malignant neoplasm of uterus	129	0.7846	0.1046
rs10934853	3	128038373.0	EEFSEC	557.0	Intestinal malabsorption	161	1.224	0.1049
rs10934853	3	128038373.0	EEFSEC	722.9	Other and unspecified disc disorder	102	1.2770000000000001	0.1052
rs10934853	3	128038373.0	EEFSEC	496.21	Obstructive chronic bronchitis	471	0.8796	0.1058
rs10934853	3	128038373.0	EEFSEC	278.11	Morbid obesity	734	1.105	0.1064
rs10934853	3	128038373.0	EEFSEC	443.9	Peripheral vascular disease, unspecified	1622	0.9242	0.1064
rs10934853	3	128038373.0	EEFSEC	580.32	Nephritis and nephropathy with pathological lesion	65	0.7073	0.1067
rs10934853	3	128038373.0	EEFSEC	274.11	Gouty arthropathy	226	1.179	0.1081
rs10934853	3	128038373.0	EEFSEC	270.0	Disorders of protein plasma/amino-acid transport and metabolism	278	1.16	0.1091
rs10934853	3	128038373.0	EEFSEC	333.0	Extrapyramidal disease and abnormal movement disorders	588	1.111	0.1111
rs10934853	3	128038373.0	EEFSEC	426.9	Cardiac pacemaker/device in situ	576	0.8838	0.1119
rs10934853	3	128038373.0	EEFSEC	442.3	Aneurysm of artery of lower extremity	85	1.307	0.1123
rs10934853	3	128038373.0	EEFSEC	420.2	Pericarditis	146	0.8053	0.1136
rs10934853	3	128038373.0	EEFSEC	965.2	Antirheumatics causing adverse effects in therapeutic use	56	1.37	0.114
rs10934853	3	128038373.0	EEFSEC	345.3	Convulsions	461	1.123	0.1142
rs10934853	3	128038373.0	EEFSEC	371.33	Noninfectious dermatoses of eyelid	60	0.6936	0.1142
rs10934853	3	128038373.0	EEFSEC	189.4	Malignant neoplasm of other urinary organs	58	0.6994	0.1148
rs10934853	3	128038373.0	EEFSEC	603.2	Spermatocele	68	1.351	0.1169
rs10934853	3	128038373.0	EEFSEC	180.1	Cervical cancer	40	0.6446	0.1186
rs10934853	3	128038373.0	EEFSEC	818.2	Subarachnoid hemorrhage (injury)	28	1.53	0.1187
rs10934853	3	128038373.0	EEFSEC	427.41	Ventricular fibrillation and flutter	69	0.7198	0.1199
rs10934853	3	128038373.0	EEFSEC	204.4	Multiple myeloma	75	1.305	0.1206
rs10934853	3	128038373.0	EEFSEC	496.1	Emphysema	283	0.8578	0.1208
rs10934853	3	128038373.0	EEFSEC	401.3	Other hypertensive complications	353	1.151	0.121
rs10934853	3	128038373.0	EEFSEC	598.4	Other cells and casts in urine	141	0.7909	0.1211
rs10934853	3	128038373.0	EEFSEC	426.8	Other cardiac conduction disorders	52	1.383	0.1221
rs10934853	3	128038373.0	EEFSEC	481.0	Influenza	195	0.8283	0.1229
rs10934853	3	128038373.0	EEFSEC	528.11	Stomatitis and mucositis (ulcerative)	44	0.6664	0.1248
rs10934853	3	128038373.0	EEFSEC	110.1	Dermatophytosis	1989	0.9372	0.1251
rs10934853	3	128038373.0	EEFSEC	619.1	Noninflammatory disorders of ovary, fallopian tube, and broad ligament	69	0.727	0.1254
rs10934853	3	128038373.0	EEFSEC	198.6	Secondary malignancy of bone	186	0.831	0.1258
rs10934853	3	128038373.0	EEFSEC	296.22	Major depressive disorder	838	1.094	0.1277
rs10934853	3	128038373.0	EEFSEC	272.11	Hypercholesterolemia	4518	0.9353	0.1279
rs10934853	3	128038373.0	EEFSEC	939.0	Atopic/contact dermatitis due to other or unspecified	2732	1.062	0.1286
rs10934853	3	128038373.0	EEFSEC	276.12	Hyposmolality and/or hyponatremia	703	1.099	0.1297
rs10934853	3	128038373.0	EEFSEC	480.0	Pneumonia	2367	0.9396	0.1304
rs10934853	3	128038373.0	EEFSEC	586.3	Vascular disorders of kidney/hypertrophy	29	0.6011	0.1305
rs10934853	3	128038373.0	EEFSEC	480.1	Bacterial pneumonia	243	0.8523	0.131
rs10934853	3	128038373.0	EEFSEC	110.0	Dermatophytosis / Dermatomycosis	2104	0.9397	0.1319
rs10934853	3	128038373.0	EEFSEC	611.11	Mammographic microcalcification	80	0.7515	0.1336
rs10934853	3	128038373.0	EEFSEC	201.0	Hodgkin's disease	45	0.6792	0.1342
rs10934853	3	128038373.0	EEFSEC	724.0	Other and unspecified disorders of back	924	0.9136	0.1344
rs10934853	3	128038373.0	EEFSEC	735.0	Acquired foot deformities	1618	0.9325	0.1345
rs10934853	3	128038373.0	EEFSEC	374.1	Ectropion or entropion	366	1.15	0.1356
rs10934853	3	128038373.0	EEFSEC	315.3	Mental retardation	27	0.5941	0.1374
rs10934853	3	128038373.0	EEFSEC	555.0	Inflammatory bowel disease and other gastroenteritis and colitis	197	1.181	0.1381
rs10934853	3	128038373.0	EEFSEC	246.0	Other disorders of thyroid	212	0.8453	0.1381
rs10934853	3	128038373.0	EEFSEC	496.2	Chronic bronchitis	596	0.8998	0.1384
rs10934853	3	128038373.0	EEFSEC	795.8	Abnormal tumor markers, elevated CEA or CA 125	30	1.484	0.1385
rs10934853	3	128038373.0	EEFSEC	726.2	Synoviopathy	238	0.8469	0.1387
rs10934853	3	128038373.0	EEFSEC	241.0	Nontoxic nodular goiter	589	0.9032	0.1388
rs10934853	3	128038373.0	EEFSEC	527.2	Sialoadenitis	103	1.247	0.1389
rs10934853	3	128038373.0	EEFSEC	483.0	Acute bronchitis and bronchiolitis	1625	0.9313	0.139
rs10934853	3	128038373.0	EEFSEC	191.11	Cancer of brain	61	0.7243	0.1393
rs10934853	3	128038373.0	EEFSEC	496.0	Chronic airway obstruction	1807	0.9379	0.1402
rs10934853	3	128038373.0	EEFSEC	599.6	Oliguria and anuria	28	0.6102	0.1419
rs10934853	3	128038373.0	EEFSEC	275.6	Hypercalcemia	300	1.141	0.1422
rs10934853	3	128038373.0	EEFSEC	622.2	Mucous polyp of cervix	145	0.813	0.1424
rs10934853	3	128038373.0	EEFSEC	366.1	Nonsenile Cataract	240	1.205	0.1434
rs10934853	3	128038373.0	EEFSEC	260.6	Anorexia	167	0.8299	0.1434
rs10934853	3	128038373.0	EEFSEC	414.2	ASCVD	166	0.8258	0.145
rs10934853	3	128038373.0	EEFSEC	296.1	Bipolar	138	1.206	0.1482
rs10934853	3	128038373.0	EEFSEC	773.0	Pain in limb	4913	1.051	0.1487
rs10934853	3	128038373.0	EEFSEC	189.2	Cancer of bladder	288	0.8697	0.1497
rs10934853	3	128038373.0	EEFSEC	754.0	Congenital musculoskeletal deformities of spine	126	0.8084	0.1501
rs10934853	3	128038373.0	EEFSEC	453.0	Chronic venous hypertension	31	1.444	0.1522
rs10934853	3	128038373.0	EEFSEC	172.0	Skin cancer	2161	1.056	0.1523
rs10934853	3	128038373.0	EEFSEC	627.2	Symptomatic menopause	1847	0.9194	0.1523
rs10934853	3	128038373.0	EEFSEC	939.1	Contact and allergic dermatitis of eyelid	50	1.3530000000000002	0.1538
rs10934853	3	128038373.0	EEFSEC	772.3	Muscle weakness	227	1.157	0.1539
rs10934853	3	128038373.0	EEFSEC	735.23	Hallux rigidus	142	0.8165	0.1542
rs10934853	3	128038373.0	EEFSEC	465.0	Acute upper respiratory infections of multiple or unspecified sites	3947	1.056	0.1551
rs10934853	3	128038373.0	EEFSEC	535.0	Gastritis and duodenitis	1061	1.079	0.1556
rs10934853	3	128038373.0	EEFSEC	401.2	Hypertensive heart and/or renal disease	972	1.094	0.1572
rs10934853	3	128038373.0	EEFSEC	560.4	Other intestinal obstruction	344	1.1340000000000001	0.159
rs10934853	3	128038373.0	EEFSEC	355.1	Chronic pain syndrome	61	1.3119999999999998	0.1599
rs10934853	3	128038373.0	EEFSEC	375.0	Disorders of lacrimal system	1752	0.9315	0.1599
rs10934853	3	128038373.0	EEFSEC	941.0	Adverse reaction to serum or vaccine	50	1.349	0.1603
rs10934853	3	128038373.0	EEFSEC	557.1	Celiac or tropical sprue	48	1.3630000000000002	0.1611
rs10934853	3	128038373.0	EEFSEC	199.0	Neoplasm of uncertain behavior	547	1.1	0.1618
rs10934853	3	128038373.0	EEFSEC	473.4	Voice disturbance	487	0.8968	0.1633
rs10934853	3	128038373.0	EEFSEC	357.0	Inflammatory and toxic neuropathy	172	0.8392	0.16399999999999998
rs10934853	3	128038373.0	EEFSEC	578.0	Gastrointestinal hemorrhage	1948	1.058	0.1649
rs10934853	3	128038373.0	EEFSEC	443.0	Peripheral vascular disease	1870	0.9395	0.1657
rs10934853	3	128038373.0	EEFSEC	740.3	Osteoarthrosis involving more than one site, but not specified as generalized	689	1.114	0.1663
rs10934853	3	128038373.0	EEFSEC	333.1	Essential tremor	221	1.1540000000000001	0.1671
rs10934853	3	128038373.0	EEFSEC	742.0	Derangement of joint, non-traumatic	334	0.8826	0.1673
rs10934853	3	128038373.0	EEFSEC	686.0	Other local infections of skin and subcutaneous tissue	697	0.9147	0.1679
rs10934853	3	128038373.0	EEFSEC	713.5	Arthropathy associated with neurological disorders	40	0.6849	0.1681
rs10934853	3	128038373.0	EEFSEC	781.0	Symptoms involving nervous and musculoskeletal systems	294	1.1340000000000001	0.1683
rs10934853	3	128038373.0	EEFSEC	649.1	Diabetes or abnormal glucose tolerance complicating pregnancy	29	1.469	0.1687
rs10934853	3	128038373.0	EEFSEC	378.5	Paralytic strabismus	97	0.79	0.1701
rs10934853	3	128038373.0	EEFSEC	280.2	Iron deficiency anemia secondary to blood loss (chronic)	192	1.165	0.1716
rs10934853	3	128038373.0	EEFSEC	395.1	Nonrheumatic mitral valve disorders	949	0.927	0.1716
rs10934853	3	128038373.0	EEFSEC	749.0	Congenital anomalies of face and neck	26	0.6177	0.1721
rs10934853	3	128038373.0	EEFSEC	756.0	Other congenital musculoskeletal anomalies	26	1.482	0.1736
rs10934853	3	128038373.0	EEFSEC	530.6	Diverticulum of esophagus, acquired	37	0.679	0.1778
rs10934853	3	128038373.0	EEFSEC	304.0	Adjustment reaction	1056	0.9241	0.17800000000000002
rs10934853	3	128038373.0	EEFSEC	504.1	Idiopathic fibrosing alveolitis	42	0.7	0.179
rs10934853	3	128038373.0	EEFSEC	172.1	Melanomas of skin, dx or hx	268	1.135	0.1822
rs10934853	3	128038373.0	EEFSEC	613.9	Breast disorder NOS	25	1.4880000000000002	0.1831
rs10934853	3	128038373.0	EEFSEC	527.7	Disturbance of salivary secretion	60	0.7473	0.1836
rs10934853	3	128038373.0	EEFSEC	695.7	Lichen	88	1.2429999999999999	0.1844
rs10934853	3	128038373.0	EEFSEC	246.7	Abnormal results of function study of thyroid	290	1.1320000000000001	0.1851
rs10934853	3	128038373.0	EEFSEC	528.6	Leukoplakia of oral mucosa	44	0.7103	0.1851
rs10934853	3	128038373.0	EEFSEC	378.0	Strabismus and other disorders of binocular eye movements	524	0.9034	0.1854
rs10934853	3	128038373.0	EEFSEC	523.32	Chronic periodontitis	313	0.8837	0.1885
rs10934853	3	128038373.0	EEFSEC	270.3	Disorders of plasma protein metabolism	227	1.1440000000000001	0.1888
rs10934853	3	128038373.0	EEFSEC	599.4	Urinary incontinence	1353	0.9359	0.18899999999999997
rs10934853	3	128038373.0	EEFSEC	250.11	Diabetes type 1 with ketoacidosis or uncontrolled diabetes	127	0.8222	0.1894
rs10934853	3	128038373.0	EEFSEC	742.2	Pathological, developmental or recurrent dislocation	38	0.6925	0.1911
rs10934853	3	128038373.0	EEFSEC	428.0	Congestive heart failure; nonhypertensive	2044	0.9437	0.1912
rs10934853	3	128038373.0	EEFSEC	751.0	Genitourinary congenital anomalies	152	1.176	0.1913
rs10934853	3	128038373.0	EEFSEC	751.1	Congenital anomalies of genital organs	34	1.391	0.1916
rs10934853	3	128038373.0	EEFSEC	627.0	Menopausal and postmenopausal disorders	2744	0.9371	0.1918
rs10934853	3	128038373.0	EEFSEC	574.3	Cholecystitis without cholelithiasis	222	0.8667	0.1924
rs10934853	3	128038373.0	EEFSEC	706.8	Other specified diseases of sebaceous glands	426	1.1079999999999999	0.1938
rs10934853	3	128038373.0	EEFSEC	592.11	Acute cystitis	156	0.841	0.1951
rs10934853	3	128038373.0	EEFSEC	562.1	Diverticulosis	2483	1.0590000000000002	0.1953
rs10934853	3	128038373.0	EEFSEC	204.12	Lymphoid leukemia, chronic	79	0.785	0.1957
rs10934853	3	128038373.0	EEFSEC	270.38	Other specified disorders of plasma protein metabolism	28	1.431	0.1967
rs10934853	3	128038373.0	EEFSEC	180.0	Cervical cancer and dysplasia	263	0.8715	0.1972
rs10934853	3	128038373.0	EEFSEC	743.4	Stress fracture	40	0.7012	0.1976
rs10934853	3	128038373.0	EEFSEC	574.2	Calculus of bile duct	171	0.8509	0.1978
rs10934853	3	128038373.0	EEFSEC	473.0	Diseases of the larynx and vocal cords	659	0.9172	0.2005
rs10934853	3	128038373.0	EEFSEC	601.4	Balanoposthitis	67	1.29	0.2011
rs10934853	3	128038373.0	EEFSEC	300.12	Agorophobia, social phobia, and panic disorder	153	0.8411	0.2018
rs10934853	3	128038373.0	EEFSEC	229.0	Benign neoplasm of unspecified sites	29	0.6618	0.2028
rs10934853	3	128038373.0	EEFSEC	689.0	Disorder of skin and subcutaneous tissue NOS	2203	1.053	0.2029
rs10934853	3	128038373.0	EEFSEC	172.2	Other non-epithelial cancer of skin, dx or hx	1931	1.053	0.2029
rs10934853	3	128038373.0	EEFSEC	415.0	Pulmonary heart disease	772	0.9261	0.2037
rs10934853	3	128038373.0	EEFSEC	429.1	Heart transplant/surgery	118	0.8261	0.2039
rs10934853	3	128038373.0	EEFSEC	242.3	Exophthalmos	39	0.7069	0.2044
rs10934853	3	128038373.0	EEFSEC	655.0	Known or suspected fetal abnormality affecting management of mother	69	0.7654	0.2045
rs10934853	3	128038373.0	EEFSEC	411.3	Angina pectoris	1362	0.938	0.2047
rs10934853	3	128038373.0	EEFSEC	427.22	Atrial flutter	463	1.109	0.2064
rs10934853	3	128038373.0	EEFSEC	716.91	Arthropathy NOS involving multiple sites	72	1.252	0.2072
rs10934853	3	128038373.0	EEFSEC	571.5	Other chronic nonalcoholic liver disease	336	1.115	0.2075
rs10934853	3	128038373.0	EEFSEC	793.7	Nonspecific abnormal findings on radiological and other examination of musculoskeletal system	72	0.7819	0.2098
rs10934853	3	128038373.0	EEFSEC	372.0	Disorders of conjunctiva	404	1.117	0.2107
